'sample interval','ax','ay','az','temp','EDA'
'0.125 sec','NU','NU','NU','degC','NU'
0,-0.79996750,-0.21002106,0.01999573,27.90007019,0.23901357
1,-0.79996750,-0.23000717,0.01999573,27.90007019,0.23901357
2,-0.79996750,-0.21002106,0.01999573,28.10002747,0.23901357
3,-0.80997177,-0.23000717,0.01999573,27.90007019,0.23801698
4,-0.80997177,-0.22003265,0.00000000,27.90007019,0.23901357
5,-0.80997177,-0.23000717,0.00999786,27.90007019,0.24200331
6,-0.79996750,-0.23000717,0.00000000,27.90007019,0.23901357
7,-0.79996750,-0.22003265,0.00000000,27.90007019,0.23901357
8,-0.80997177,-0.22003265,0.00000000,27.90007019,0.24200331
9,-0.80997177,-0.22003265,0.00000000,27.90007019,0.24100673
10,-0.79996750,-0.22003265,0.00000000,28.10002747,0.24200331
11,-0.79996750,-0.22003265,0.00000000,27.90007019,0.24402969
12,-0.80997177,-0.22003265,0.00000000,27.90007019,0.24303311
13,-0.79996750,-0.22003265,0.00000000,27.90007019,0.24402969
14,-0.78999725,-0.23000717,0.00999786,27.90007019,0.24602286
15,-0.79996750,-0.23000717,0.00000000,27.90007019,0.24402969
16,-0.79996750,-0.23000717,0.00999786,27.90007019,0.24701944
17,-0.79996750,-0.23000717,0.00000000,27.90007019,0.24402969
18,-0.79996750,-0.24001877,0.00999786,27.90007019,0.24701944
19,-0.79996750,-0.23000717,0.00999786,27.90007019,0.24402969
20,-0.79996750,-0.22003265,0.00999786,27.90007019,0.24602286
21,-0.79996750,-0.24001877,0.00000000,27.90007019,0.24701944
22,-0.79996750,-0.24001877,0.00999786,27.90007019,0.24701944
23,-0.79996750,-0.24001877,0.00999786,27.90007019,0.24701944
24,-0.78999725,-0.23000717,0.00999786,27.90007019,0.24602286
25,-0.79996750,-0.24001877,0.00999786,27.90007019,0.24701944
26,-0.79996750,-0.23000717,0.00999786,27.90007019,0.24701944
27,-0.78999725,-0.24001877,0.00999786,28.10002747,0.24701944
28,-0.79996750,-0.23000717,0.00000000,28.10002747,0.24701944
29,-0.79996750,-0.23000717,0.00999786,28.10002747,0.24402969
30,-0.79996750,-0.23000717,0.00000000,27.90007019,0.24701944
31,-0.78999725,-0.24001877,0.00999786,28.10002747,0.24701944
32,-0.79996750,-0.23000717,0.00000000,27.90007019,0.24701944
33,-0.79996750,-0.22003265,0.00000000,28.10002747,0.24701944
34,-0.79996750,-0.23000717,0.00000000,27.90007019,0.24602286
35,-0.79996750,-0.25003037,0.00000000,27.90007019,0.24602286
36,-0.79996750,-0.24001877,0.00999786,28.10002747,0.24701944
37,-0.79996750,-0.23000717,0.00000000,28.10002747,0.24701944
38,-0.79996750,-0.24001877,0.00000000,28.10002747,0.24701944
39,-0.80997177,-0.24001877,0.00000000,27.90007019,0.24402969
40,-0.80997177,-0.23000717,0.00000000,27.90007019,0.24701944
41,-0.79996750,-0.23000717,0.00000000,27.90007019,0.24701944
42,-0.79996750,-0.22003265,0.00000000,28.10002747,0.24701944
43,-0.79996750,-0.23000717,0.00000000,28.10002747,0.24701944
44,-0.79996750,-0.24001877,0.00000000,28.10002747,0.24701944
45,-0.79996750,-0.23000717,0.00000000,28.10002747,0.24701944
46,-0.79996750,-0.23000717,0.00000000,28.10002747,0.24701944
47,-0.79996750,-0.23000717,0.01999573,28.10002747,0.24701944
48,-0.77999298,-0.23000717,0.00000000,28.10002747,0.24901260
49,-0.77999298,-0.25003037,0.00000000,28.10002747,0.24701944
50,-0.80997177,-0.23000717,0.00000000,28.10002747,0.24701944
51,-0.79996750,-0.25003037,0.00000000,28.10002747,0.24701944
52,-0.79996750,-0.25003037,0.00000000,28.10002747,0.24701944
53,-0.76998871,-0.28002808,0.00000000,28.10002747,0.24701944
54,-0.80997177,-0.24001877,0.00000000,28.10002747,0.24701944
55,-0.78999725,-0.26000488,0.00000000,28.10002747,0.24701944
56,-0.78999725,-0.25003037,0.00000000,28.10002747,0.24701944
57,-0.77999298,-0.27001648,0.00000000,28.10002747,0.24701944
58,-0.79996750,-0.27001648,0.00999786,28.10002747,0.24701944
59,-0.79996750,-0.26000488,0.00000000,28.10002747,0.24701944
60,-0.79996750,-0.25003037,0.00000000,28.10002747,0.24602286
61,-0.79996750,-0.27001648,0.00999786,28.10002747,0.24701944
62,-0.79996750,-0.26000488,0.00000000,28.10002747,0.24602286
63,-0.78999725,-0.26000488,0.00000000,28.10002747,0.24701944
64,-0.78999725,-0.26000488,0.00000000,28.10002747,0.24701944
65,-0.80997177,-0.24001877,0.00000000,28.10002747,0.24402969
66,-0.77999298,-0.29000259,0.00000000,28.10002747,0.24402969
67,-0.76998871,-0.24001877,-0.02003739,28.10002747,0.24100673
68,-0.79996750,-0.23000717,0.05998718,28.10002747,0.23901357
69,-0.83998459,-0.22003265,0.02999359,28.10002747,0.23702040
70,-0.75998444,-0.31002579,-0.02003739,28.10002747,0.23702040
71,-0.71996735,-0.31002579,0.05998718,28.10002747,0.23901357
72,-0.84998886,-0.25003037,0.03999145,28.10002747,0.24200331
73,-0.76998871,-0.31002579,0.01999573,28.10002747,0.24402969
74,-0.78999725,-0.26000488,-0.01003952,28.10002747,0.24701944
75,-0.79996750,-0.27001648,0.01999573,28.10002747,0.24701944
76,-0.76998871,-0.26000488,0.00999786,28.10002747,0.24701944
77,-0.76998871,-0.28002808,0.03999145,28.10002747,0.24701944
78,-0.80997177,-0.15002564,0.02999359,28.10002747,0.24901260
79,-0.79996750,-0.22003265,0.00999786,28.10002747,0.25100577
80,-0.80997177,-0.20000946,0.00999786,28.10002747,0.25100577
81,-0.79996750,-0.21002106,0.03999145,28.10002747,0.25100577
82,-0.80997177,-0.20000946,0.01999573,28.10002747,0.25100577
83,-0.80997177,-0.21002106,0.00000000,28.10002747,0.25200235
84,-0.80997177,-0.20000946,0.00000000,28.10002747,0.25200235
85,-0.80997177,-0.21002106,0.01999573,28.10002747,0.25200235
86,-0.79996750,-0.20000946,0.00000000,28.10002747,0.25200235
87,-0.79996750,-0.19003494,0.00000000,28.10002747,0.24901260
