'sample interval','ax','ay','az','temp','EDA'
'0.125 sec','NU','NU','NU','degC','NU'
0,0.33005127,-0.62997223,-0.50998718,26.80001984,0.52300864
1,0.75002136,-0.82995087,-0.42995621,27.00006867,0.57601172
2,0.90002564,-0.43998688,-0.88995407,27.00006867,0.60400427
3,0.83004807,-0.33999756,-0.42995621,26.80001984,0.64604120
4,0.97000320,-0.53997620,-0.55997650,27.00006867,0.65801740
5,0.99004913,-0.49994659,-0.47999359,27.00006867,0.65801740
6,0.97000320,-0.49994659,-0.49998932,27.00006867,0.65801740
7,0.97000320,-0.49994659,-0.49998932,26.80001984,0.65301529
8,0.99004913,-0.45997345,-0.50998718,27.00006867,0.65301529
9,0.99004913,-0.45997345,-0.49998932,27.00006867,0.65301529
10,0.98000000,-0.45997345,-0.50998718,27.00006867,0.65301529
11,0.99004913,-0.47996002,-0.50998718,27.00006867,0.65104331
12,0.99004913,-0.45997345,-0.50998718,27.00006867,0.65104331
13,0.98000000,-0.46996673,-0.50998718,27.00006867,0.65104331
14,0.98000000,-0.46996673,-0.50998718,27.00006867,0.65104331
15,0.96000641,-0.45997345,-0.49998932,27.00006867,0.65104331
16,1.03003632,-0.54996948,-0.49998932,26.80001984,0.65104331
17,1.00004593,-0.47996002,-0.48999145,27.00006867,0.65104331
18,1.00004593,-0.46996673,-0.49998932,27.00006867,0.65104331
19,1.00004593,-0.49994659,-0.49998932,27.00006867,0.65104331
20,0.99004913,-0.49994659,-0.49998932,27.00006867,0.65104331
21,0.97000320,-0.49994659,-0.49998932,27.00006867,0.64604120
22,0.98000000,-0.49994659,-0.49998932,27.00006867,0.64402112
23,0.99004913,-0.49994659,-0.49998932,27.00006867,0.64402112
24,0.99004913,-0.49994659,-0.49998932,27.00006867,0.64402112
25,0.98000000,-0.49994659,-0.49998932,27.00006867,0.64801318
26,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
27,0.98000000,-0.49994659,-0.49998932,27.00006867,0.64402112
28,0.98000000,-0.49994659,-0.49998932,27.00006867,0.64402112
29,0.98000000,-0.49994659,-0.49998932,27.00006867,0.64402112
30,0.99004913,-0.48995331,-0.52998291,27.00006867,0.64402112
31,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
32,0.99004913,-0.49994659,-0.48999145,27.00006867,0.64402112
33,0.98000000,-0.49994659,-0.49998932,27.00006867,0.64402112
34,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
35,0.99004913,-0.48995331,-0.49998932,27.00006867,0.64402112
36,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
37,0.99004913,-0.48995331,-0.49998932,27.00006867,0.64402112
38,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
39,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
40,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
41,0.99004913,-0.48995331,-0.49998932,27.00006867,0.64402112
42,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
43,0.99004913,-0.48995331,-0.49998932,27.00006867,0.64402112
44,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
45,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
46,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
47,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
48,0.98000000,-0.48995331,-0.49998932,27.00006867,0.64402112
49,0.97000320,-0.49994659,-0.49998932,27.00006867,0.63901901
50,0.98000000,-0.49994659,-0.49998932,27.00006867,0.63901901
51,0.98000000,-0.49994659,-0.49998932,27.00006867,0.64402112
52,0.98000000,-0.49994659,-0.49998932,27.00006867,0.64402112
53,0.97000320,-0.49994659,-0.49998932,27.00006867,0.63901901
54,0.97000320,-0.48995331,-0.49998932,27.00006867,0.63901901
55,0.98000000,-0.49994659,-0.49998932,27.00006867,0.63901901
56,0.97000320,-0.49994659,-0.49998932,27.00006867,0.63901901
57,0.98000000,-0.48995331,-0.49998932,27.00006867,0.63901901
58,0.99004913,-0.48995331,-0.49998932,27.00006867,0.63901901
59,0.98000000,-0.48995331,-0.49998932,27.00006867,0.63901901
60,0.99004913,-0.48995331,-0.49998932,27.00006867,0.63603699
61,0.98000000,-0.48995331,-0.49998932,27.00006867,0.63603699
62,0.98000000,-0.48995331,-0.49998932,27.00006867,0.63603699
63,0.98000000,-0.48995331,-0.50998718,27.00006867,0.63204492
64,0.98000000,-0.48995331,-0.49998932,27.00006867,0.63204492
65,0.98000000,-0.49994659,-0.49998932,27.20000305,0.63204492
66,0.99004913,-0.48995331,-0.49998932,27.20000305,0.63603699
67,0.98000000,-0.48995331,-0.49998932,27.00006867,0.63204492
68,0.98000000,-0.48995331,-0.49998932,27.20000305,0.63204492
69,0.98000000,-0.48995331,-0.49998932,27.00006867,0.63204492
70,0.98000000,-0.49994659,-0.49998932,27.20000305,0.63204492
71,0.98000000,-0.48995331,-0.49998932,27.20000305,0.62901480
72,0.98000000,-0.48995331,-0.49998932,27.00006867,0.62901480
73,0.98000000,-0.48995331,-0.49998932,27.00006867,0.62901480
74,0.98000000,-0.48995331,-0.49998932,27.20000305,0.62901480
75,0.98000000,-0.48995331,-0.49998932,27.20000305,0.62901480
76,0.98000000,-0.48995331,-0.49998932,27.20000305,0.62901480
77,0.98000000,-0.48995331,-0.49998932,27.20000305,0.62901480
78,0.98000000,-0.48995331,-0.49998932,27.20000305,0.62901480
79,0.98000000,-0.48995331,-0.49998932,27.20000305,0.62502274
80,0.99004913,-0.48995331,-0.49998932,27.20000305,0.62502274
81,0.98000000,-0.48995331,-0.49998932,27.20000305,0.62901480
82,0.98000000,-0.48995331,-0.49998932,27.20000305,0.62901480
83,0.98000000,-0.48995331,-0.49998932,27.20000305,0.62901480
84,0.98000000,-0.48995331,-0.49998932,27.20000305,0.63204492
85,0.98000000,-0.48995331,-0.49998932,27.20000305,0.63204492
86,0.98000000,-0.48995331,-0.49998932,27.20000305,0.63901901
87,0.98000000,-0.48995331,-0.49998932,27.20000305,0.63901901
88,0.98000000,-0.48995331,-0.49998932,27.20000305,0.64402112
89,0.98000000,-0.48995331,-0.49998932,27.20000305,0.64402112
90,0.98000000,-0.48995331,-0.49998932,27.20000305,0.64402112
91,0.98000000,-0.48995331,-0.49998932,27.20000305,0.65104331
92,0.98000000,-0.48995331,-0.49998932,27.20000305,0.65104331
93,0.97000320,-0.48995331,-0.49998932,27.20000305,0.65104331
94,0.98000000,-0.48995331,-0.50998718,27.20000305,0.65801740
95,0.97000320,-0.48995331,-0.49998932,27.20000305,0.65301529
96,0.98000000,-0.48995331,-0.50998718,27.20000305,0.65801740
97,0.97000320,-0.47996002,-0.50998718,27.20000305,0.65301529
98,0.97000320,-0.47996002,-0.50998718,27.20000305,0.65301529
99,0.98000000,-0.47996002,-0.50998718,27.20000305,0.65301529
100,0.98000000,-0.47996002,-0.50998718,27.20000305,0.65301529
101,0.98000000,-0.48995331,-0.50998718,27.20000305,0.65104331
102,0.98000000,-0.47996002,-0.50998718,27.20000305,0.65104331
103,0.98000000,-0.48995331,-0.52998291,27.20000305,0.65104331
104,0.99004913,-0.48995331,-0.49998932,27.20000305,0.65104331
105,0.98000000,-0.48995331,-0.48999145,27.20000305,0.65104331
106,0.99004913,-0.48995331,-0.49998932,27.20000305,0.65104331
107,0.98000000,-0.49994659,-0.49998932,27.20000305,0.64402112
108,0.98000000,-0.48995331,-0.49998932,27.20000305,0.64801318
109,0.98000000,-0.48995331,-0.49998932,27.20000305,0.64402112
110,0.98000000,-0.49994659,-0.49998932,27.20000305,0.64402112
111,0.98000000,-0.48995331,-0.49998932,27.20000305,0.64402112
112,0.98000000,-0.48995331,-0.49998932,27.20000305,0.64402112
113,0.98000000,-0.48995331,-0.49998932,27.20000305,0.64402112
114,0.98000000,-0.48995331,-0.49998932,27.20000305,0.64402112
115,0.99004913,-0.48995331,-0.49998932,27.20000305,0.63901901
116,0.99004913,-0.49994659,-0.49998932,27.20000305,0.63901901
117,0.99004913,-0.49994659,-0.49998932,27.20000305,0.63901901
118,0.98000000,-0.48995331,-0.49998932,27.20000305,0.63901901
119,0.99004913,-0.47996002,-0.49998932,27.20000305,0.63603699
120,0.97000320,-0.48995331,-0.49998932,27.20000305,0.63901901
121,1.04003311,-0.44998016,-0.46999573,27.20000305,0.63603699
122,1.02003952,-0.42999359,-0.42995621,27.40005188,0.63603699
123,1.04003311,-0.36997742,-0.42995621,27.20000305,0.63603699
124,1.08002029,-0.33999756,-0.40996048,27.20000305,0.63603699
125,1.06002670,-0.37997070,-0.39996261,27.20000305,0.63204492
126,1.09001709,-0.36997742,-0.40996048,27.20000305,0.62901480
127,1.08002029,-0.37997070,-0.37996689,27.40005188,0.63204492
128,1.07002350,-0.38996399,-0.42995621,27.20000305,0.63204492
129,1.00004593,-0.45997345,-0.49998932,27.40005188,0.63603699
130,1.01004273,-0.43998688,-0.45999786,27.40005188,0.63603699
131,0.93001602,-0.49994659,-0.53998077,27.40005188,0.63901901
132,0.91002243,-0.54996948,-0.53998077,27.40005188,0.63901901
133,0.89002884,-0.55996277,-0.53998077,27.40005188,0.63901901
134,0.91002243,-0.56995605,-0.53998077,27.40005188,0.63901901
135,0.93001602,-0.53997620,-0.53998077,27.20000305,0.64402112
136,0.96000641,-0.51998962,-0.52998291,27.20000305,0.64402112
137,0.96000641,-0.49994659,-0.49998932,27.20000305,0.65104331
138,0.97000320,-0.51998962,-0.49998932,27.40005188,0.65104331
139,0.95000961,-0.51998962,-0.50998718,27.40005188,0.65104331
140,0.96000641,-0.50999634,-0.51998505,27.40005188,0.65301529
141,0.98000000,-0.50999634,-0.53998077,27.40005188,0.65801740
142,0.95000961,-0.52998291,-0.50998718,27.40005188,0.65801740
143,0.96000641,-0.50999634,-0.49998932,27.40005188,0.65301529
144,0.94001282,-0.50999634,-0.51998505,27.40005188,0.65301529
145,0.98000000,-0.51998962,-0.50998718,27.40005188,0.65801740
146,0.90002564,-0.50999634,-0.51998505,27.40005188,0.65104331
147,1.04003311,-0.49994659,-0.49998932,27.40005188,0.65301529
148,1.00004593,-0.40995056,-0.49998932,27.40005188,0.65801740
