'sample interval','ax','ay','az','temp','EDA'
'0.125 sec','NU','NU','NU','degC','NU'
0,0.91998901,-0.72000000,-0.07002777,26.40001373,1.10304129
1,0.92997955,-0.73004730,-0.12000214,26.40001373,1.10700021
2,0.94996063,-0.67004730,-0.10003967,26.40001373,1.10700021
3,0.96999542,-0.74003784,-0.08003174,26.40001373,1.10700021
4,0.97998596,-0.65000946,-0.06002380,26.40001373,1.09704941
5,0.97998596,-0.62003784,-0.14001007,26.40001373,1.09704941
6,0.87997314,-0.67004730,-0.20003388,26.40001373,1.09405347
7,0.89995422,-0.71000946,-0.21003784,26.60001679,1.08704511
8,1.01994812,-0.65000946,-0.13000610,26.40001373,1.09405347
9,0.96999542,-0.68003784,-0.07002777,26.40001373,1.09405347
10,0.93997009,-0.71000946,-0.16001801,26.40001373,1.09405347
11,0.91998901,-0.75002838,-0.19002991,26.40001373,1.09405347
12,0.93997009,-0.72000000,-0.17002197,26.40001373,1.09405347
13,0.93997009,-0.73004730,-0.12000214,26.40001373,1.09704941
14,0.99996704,-0.75002838,-0.09003571,26.40001373,1.09704941
15,0.88996368,-0.79004730,-0.11004364,26.40001373,1.09405347
16,0.79999512,-0.84000000,-0.13000610,26.40001373,1.08704511
17,0.66002014,-0.91004730,-0.09003571,26.40001373,1.08704511
18,0.66002014,-0.94001892,-0.08003174,26.40001373,1.09405347
19,0.57005158,-0.98003784,-0.08003174,26.40001373,1.09405347
20,0.39000702,-0.95000946,-0.09003571,26.40001373,1.09704941
21,0.41004181,-1.06001892,-0.10003967,26.40001373,1.09704941
22,0.38001648,-1.02000000,-0.03001190,26.40001373,1.09704941
23,0.48002930,-0.99002838,-0.06002380,26.40001373,1.09704941
24,0.70003601,-1.02000000,-0.15001404,26.40001373,1.10400427
25,0.56000732,-0.96000000,-0.10003967,26.60001679,1.10400427
26,0.70003601,-0.94001892,-0.06002380,26.60001679,1.09704941
27,0.76996979,-0.88001892,-0.07002777,26.40001373,1.09704941
28,0.80998566,-0.83000946,-0.21003784,26.40001373,1.09405347
29,0.85999207,-0.78000000,-0.14001007,26.60001679,1.09704941
30,0.88996368,-0.78000000,-0.14001007,26.60001679,1.09405347
31,0.89995422,-0.73004730,-0.14001007,26.60001679,1.09405347
32,0.90999847,-0.75002838,-0.16001801,26.60001679,1.09405347
33,0.92997955,-0.73004730,-0.17002197,26.40001373,1.09405347
34,0.94996063,-0.68003784,-0.14001007,26.60001679,1.09405347
35,0.98997650,-0.67004730,-0.12000214,26.40001373,1.09004105
36,0.95995117,-0.68003784,-0.22995483,26.60001679,1.09405347
37,0.94996063,-0.67004730,-0.13000610,26.60001679,1.09405347
38,0.96999542,-0.67004730,-0.14001007,26.60001679,1.09405347
39,1.03998291,-0.61004730,-0.15001404,26.40001373,1.09704941
40,0.99996704,-0.64001892,-0.17002197,26.60001679,1.09704941
41,0.97998596,-0.63002838,-0.16001801,26.60001679,1.09704941
42,0.99996704,-0.61004730,-0.15001404,26.60001679,1.09704941
43,1.01994812,-0.61004730,-0.15001404,26.60001679,1.09704941
44,0.99996704,-0.62003784,-0.17002197,26.60001679,1.09704941
