'sample interval','ax','ay','az','temp','EDA'
'0.125 sec','NU','NU','NU','degC','NU'
0,0.99996216,-0.61001617,-0.25003128,27.00009461,0.03700143
1,0.99996216,-0.61001617,-0.27004334,27.00009461,0.03900111
2,0.98995743,-0.61001617,-0.26001343,27.00009461,0.03700143
3,0.99996216,-0.61001617,-0.25003128,27.00009461,0.03900111
4,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03700143
5,0.99996216,-0.62001404,-0.26001343,27.00009461,0.03900111
6,0.99996216,-0.62001404,-0.26001343,27.00009461,0.03700143
7,0.98995743,-0.62001404,-0.26001343,27.00009461,0.03700143
8,0.99996216,-0.61001617,-0.25003128,27.00009461,0.03700143
9,0.98995743,-0.61001617,-0.26001343,27.00009461,0.03700143
10,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03700143
11,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03700143
12,0.98995743,-0.62001404,-0.26001343,27.00009461,0.03900111
13,0.98995743,-0.61001617,-0.26001343,27.00009461,0.03900111
14,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03900111
15,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03900111
16,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03700143
17,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03900111
18,0.99996216,-0.61001617,-0.25003128,27.00009461,0.03900111
19,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03900111
20,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03700143
21,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03700143
22,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03700143
23,0.99996216,-0.61001617,-0.25003128,27.20008850,0.03900111
24,0.99996216,-0.62001404,-0.26001343,27.00009461,0.03900111
25,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03900111
26,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03900111
27,0.98995743,-0.61001617,-0.26001343,27.00009461,0.03700143
28,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03900111
29,0.98995743,-0.61001617,-0.26001343,27.00009461,0.03900111
30,0.99996216,-0.62001404,-0.26001343,27.00009461,0.03700143
31,0.99996216,-0.61001617,-0.25003128,27.00009461,0.04000243
32,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03700143
33,0.99996216,-0.62001404,-0.26001343,27.20008850,0.03900111
34,0.98995743,-0.61001617,-0.25003128,27.00009461,0.03900111
35,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03700143
36,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03900111
37,0.99996216,-0.62001404,-0.26001343,27.00009461,0.03900111
38,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03900111
39,0.99996216,-0.62001404,-0.26001343,27.00009461,0.03900111
40,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03700143
41,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03900111
42,0.99996216,-0.62001404,-0.26001343,27.20008850,0.03900111
43,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03700143
44,0.99996216,-0.62001404,-0.26001343,27.20008850,0.03700143
45,0.99996216,-0.62001404,-0.26001343,27.00009461,0.03700143
46,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03900111
47,0.99996216,-0.61001617,-0.26001343,27.00009461,0.03900111
48,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03900111
49,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03700143
50,0.99996216,-0.62001404,-0.26001343,27.20008850,0.03900111
51,0.98995743,-0.61001617,-0.26001343,27.20008850,0.03900111
52,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03700143
53,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03700143
54,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03700143
55,0.99996216,-0.62001404,-0.26001343,27.20008850,0.04000243
56,0.99996216,-0.62001404,-0.26001343,27.20008850,0.03700143
57,0.99996216,-0.62001404,-0.26001343,27.20008850,0.03900111
58,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03700143
59,0.98995743,-0.62001404,-0.26001343,27.20008850,0.03900111
60,0.98995743,-0.61001617,-0.26001343,27.20008850,0.03700143
61,0.99996216,-0.61001617,-0.25003128,27.20008850,0.03700143
62,0.99996216,-0.61001617,-0.26001343,27.20008850,0.03700143
63,0.99996216,-0.61001617,-0.26001343,27.20008850,0.04000243
64,0.99996216,-0.61001617,-0.25003128,27.20008850,0.03900111
65,0.99996216,-0.60001831,-0.26001343,27.20008850,0.03900111
