'sample interval','ax','ay','az','temp','EDA'
'0.125 sec','NU','NU','NU','degC','NU'
0,1.02996307,-0.53996887,-0.26004654,25.80006409,0.47102945
1,1.02996307,-0.54998749,-0.26004654,25.80006409,0.47102945
2,1.02996307,-0.54998749,-0.27003891,25.80006409,0.47102945
3,1.02996307,-0.53996887,-0.27003891,25.80006409,0.47102945
4,1.03995849,-0.52999344,-0.25000519,25.80006409,0.47102945
5,1.02996307,-0.54998749,-0.26004654,25.80006409,0.47102945
6,1.02996307,-0.53996887,-0.27003891,25.80006409,0.47102945
7,1.03995849,-0.52999344,-0.28003128,25.80006409,0.47102945
8,1.03995849,-0.52999344,-0.28003128,25.80006409,0.46701666
9,1.02996307,-0.53996887,-0.28003128,25.80006409,0.47102945
10,1.03995849,-0.53996887,-0.28003128,25.80006409,0.46502658
11,1.02996307,-0.51997482,-0.28003128,25.80006409,0.46502658
12,1.03995849,-0.52999344,-0.28003128,25.80006409,0.46502658
13,1.03995849,-0.52999344,-0.28003128,25.80006409,0.47102945
14,1.03995849,-0.52999344,-0.28003128,25.80006409,0.46701666
15,1.02996307,-0.52999344,-0.28003128,25.80006409,0.46802802
16,1.03995849,-0.51997482,-0.28003128,25.80006409,0.46701666
17,1.02996307,-0.52999344,-0.29002365,26.00004273,0.47102945
18,1.03995849,-0.52999344,-0.30001602,25.80006409,0.47102945
19,1.03995849,-0.51997482,-0.31000839,26.00004273,0.47102945
20,1.03995849,-0.50999939,-0.31000839,25.80006409,0.47102945
21,1.03995849,-0.50999939,-0.30001602,25.80006409,0.47102945
22,1.03995849,-0.51997482,-0.30001602,25.80006409,0.47301953
23,1.03995849,-0.51997482,-0.31000839,25.80006409,0.47703232
24,1.03995849,-0.51997482,-0.31000839,25.80006409,0.47703232
25,1.03995849,-0.50999939,-0.30001602,25.80006409,0.47602097
26,1.02996307,-0.51997482,-0.30001602,25.80006409,0.47703232
27,1.03995849,-0.51997482,-0.31000839,26.00004273,0.47703232
28,1.05994934,-0.50999939,-0.30001602,25.80006409,0.48101248
29,1.02996307,-0.50999939,-0.28003128,25.80006409,0.48101248
30,1.02996307,-0.52999344,-0.27003891,26.00004273,0.48101248
31,1.03995849,-0.53996887,-0.28003128,25.80006409,0.48300256
32,1.03995849,-0.52999344,-0.27003891,26.00004273,0.48600400
33,1.02996307,-0.52999344,-0.26004654,26.00004273,0.49001679
34,1.03995849,-0.54998749,-0.26004654,25.80006409,0.49200687
35,1.02996307,-0.53996887,-0.26004654,26.00004273,0.49601965
36,1.02996307,-0.52999344,-0.27003891,26.00004273,0.49800974
37,1.03995849,-0.53996887,-0.27003891,26.00004273,0.49703101
38,1.03995849,-0.52999344,-0.27003891,26.00004273,0.50202252
39,1.02996307,-0.52999344,-0.27003891,25.80006409,0.49800974
40,1.04995392,-0.52999344,-0.28003128,26.00004273,0.50202252
41,1.02996307,-0.51997482,-0.28003128,25.80006409,0.50202252
42,1.02996307,-0.52999344,-0.27003891,26.00004273,0.50101117
43,1.03995849,-0.52999344,-0.28003128,26.00004273,0.50600269
44,1.03995849,-0.52999344,-0.28003128,26.00004273,0.50202252
45,1.03995849,-0.52999344,-0.28003128,26.00004273,0.50600269
46,1.03995849,-0.52999344,-0.27003891,26.00004273,0.50600269
47,1.02996307,-0.52999344,-0.28003128,26.00004273,0.50802539
48,1.03995849,-0.52999344,-0.28003128,26.00004273,0.50600269
49,1.02996307,-0.53996887,-0.27003891,26.00004273,0.50802539
50,1.03995849,-0.52999344,-0.27003891,26.00004273,0.50802539
51,1.03995849,-0.52999344,-0.28003128,26.00004273,0.50802539
52,1.03995849,-0.52999344,-0.28003128,26.00004273,0.50802539
53,1.03995849,-0.52999344,-0.28003128,26.00004273,0.50802539
54,1.03995849,-0.52999344,-0.28003128,26.00004273,0.50802539
55,1.04995392,-0.51997482,-0.28003128,26.00004273,0.51200555
56,1.02996307,-0.53996887,-0.29002365,26.00004273,0.51200555
57,1.03995849,-0.51997482,-0.28003128,26.00004273,0.51102683
58,1.04995392,-0.52999344,-0.29002365,26.00004273,0.50802539
59,1.02996307,-0.52999344,-0.29002365,26.00004273,0.51102683
60,1.04995392,-0.52999344,-0.29002365,26.00004273,0.50802539
61,1.03995849,-0.52999344,-0.28003128,26.00004273,0.50701404
62,1.02996307,-0.52999344,-0.27003891,26.00004273,0.50802539
63,1.03995849,-0.52999344,-0.27003891,26.00004273,0.50802539
64,1.02996307,-0.52999344,-0.27003891,26.00004273,0.50802539
65,1.02996307,-0.52999344,-0.27003891,26.00004273,0.50701404
66,1.03995849,-0.52999344,-0.27003891,26.00004273,0.50802539
67,1.02996307,-0.52999344,-0.27003891,26.00004273,0.50802539
68,1.02996307,-0.52999344,-0.27003891,26.00004273,0.50802539
69,1.03995849,-0.52999344,-0.28003128,26.00004273,0.50802539
