'sample interval','SpO2','hr'
'1 sec','%','bpm'
0,97.00000000,82.00076296
1,96.00000000,81.00053407
2,96.00000000,82.00076296
3,96.00000000,81.00053407
4,96.00000000,82.00076296
5,96.00000000,82.00076296
6,96.00000000,83.00009156
7,96.00000000,83.00009156
8,96.00000000,81.00053407
9,96.00000000,79.00007630
10,96.00000000,75.00006104
11,96.00000000,74.00073244
12,96.00000000,74.00073244
13,96.00000000,74.00073244
14,96.00000000,75.00006104
15,96.00000000,75.00006104
16,96.00000000,76.00028993
17,96.00000000,75.00006104
18,96.00000000,76.00028993
19,96.00000000,75.00006104
20,96.00000000,75.00006104
21,96.00000000,76.00028993
22,96.00000000,76.00028993
23,96.00000000,77.00051881
24,96.00000000,77.00051881
25,96.00000000,77.00051881
26,96.00000000,77.00051881
27,96.00000000,77.00051881
28,96.00000000,77.00051881
29,96.00000000,77.00051881
30,96.00000000,81.00053407
31,96.00000000,81.00053407
32,96.00000000,82.00076296
33,96.00000000,82.00076296
34,96.00000000,80.00030519
35,96.00000000,79.00007630
36,96.00000000,78.00074770
37,96.00000000,77.00051881
38,96.00000000,75.00006104
39,96.00000000,74.00073244
40,96.00000000,74.00073244
41,96.00000000,74.00073244
42,96.00000000,74.00073244
43,96.00000000,74.00073244
44,96.00000000,74.00073244
45,96.00000000,75.00006104
46,96.00000000,75.00006104
47,96.00000000,75.00006104
48,96.00000000,76.00028993
49,96.00000000,76.00028993
50,95.00000000,77.00051881
51,95.00000000,77.00051881
52,95.00000000,78.00074770
53,95.00000000,78.00074770
54,96.00000000,79.00007630
55,95.00000000,80.00030519
56,95.00000000,80.00030519
57,95.00000000,80.00030519
58,95.00000000,80.00030519
59,95.00000000,80.00030519
60,95.00000000,79.00007630
61,95.00000000,79.00007630
62,95.00000000,78.00074770
63,95.00000000,77.00051881
64,95.00000000,77.00051881
65,95.00000000,76.00028993
66,95.00000000,76.00028993
67,95.00000000,75.00006104
68,95.00000000,75.00006104
69,96.00000000,75.00006104
70,96.00000000,75.00006104
71,96.00000000,75.00006104
72,96.00000000,75.00006104
73,96.00000000,78.00074770
74,96.00000000,78.00074770
75,96.00000000,80.00030519
76,96.00000000,80.00030519
77,96.00000000,77.00051881
78,96.00000000,76.00028993
79,96.00000000,75.00006104
80,96.00000000,74.00073244
81,96.00000000,74.00073244
82,96.00000000,73.00050356
83,96.00000000,73.00050356
84,96.00000000,73.00050356
85,96.00000000,73.00050356
86,96.00000000,74.00073244
87,96.00000000,74.00073244
88,96.00000000,75.00006104
89,96.00000000,76.00028993
90,96.00000000,76.00028993
91,96.00000000,76.00028993
92,96.00000000,77.00051881
93,96.00000000,78.00074770
94,96.00000000,79.00007630
95,96.00000000,80.00030519
96,96.00000000,80.00030519
97,96.00000000,81.00053407
98,96.00000000,82.00076296
99,96.00000000,82.00076296
100,96.00000000,82.00076296
101,96.00000000,82.00076296
102,96.00000000,82.00076296
103,96.00000000,82.00076296
104,96.00000000,83.00009156
105,96.00000000,86.00077822
106,96.00000000,86.00077822
107,96.00000000,86.00077822
108,96.00000000,87.00010681
109,96.00000000,87.00010681
110,96.00000000,85.00054933
111,96.00000000,84.00032044
112,96.00000000,84.00032044
113,96.00000000,82.00076296
114,96.00000000,81.00053407
115,96.00000000,80.00030519
116,96.00000000,80.00030519
117,96.00000000,80.00030519
118,96.00000000,80.00030519
119,96.00000000,81.00053407
120,96.00000000,82.00076296
121,96.00000000,84.00032044
122,96.00000000,84.00032044
123,96.00000000,84.00032044
124,96.00000000,84.00032044
125,96.00000000,84.00032044
126,96.00000000,84.00032044
127,96.00000000,84.00032044
128,96.00000000,84.00032044
129,96.00000000,83.00009156
130,96.00000000,83.00009156
131,96.00000000,83.00009156
132,96.00000000,81.00053407
133,96.00000000,81.00053407
134,96.00000000,81.00053407
