'sample interval','ax','ay','az','temp','EDA'
'0.125 sec','NU','NU','NU','degC','NU'
0,0.96997131,-0.67005829,-0.07004547,28.70009461,0.81804387
1,0.96997131,-0.68001770,-0.07004547,28.90009461,0.81804387
2,0.97998291,-0.67005829,-0.07004547,28.90009461,0.81601674
3,0.96997131,-0.67005829,-0.06003220,28.90009461,0.81500317
4,0.97998291,-0.67005829,-0.06003220,28.90009461,0.81302431
5,0.96997131,-0.67005829,-0.07004547,28.90009461,0.81500317
6,0.96997131,-0.67005829,-0.07004547,28.90009461,0.81302431
7,0.96997131,-0.67005829,-0.07004547,28.90009461,0.81302431
8,0.96997131,-0.67005829,-0.07004547,28.90009461,0.80703945
9,0.97998291,-0.66003113,-0.07004547,28.90009461,0.80703945
10,0.97998291,-0.67005829,-0.06003220,28.90009461,0.80703945
11,0.97998291,-0.67005829,-0.07004547,28.90009461,0.80501231
12,0.96997131,-0.67005829,-0.07004547,28.90009461,0.80501231
13,0.96997131,-0.68001770,-0.07004547,28.90009461,0.79700032
14,0.96997131,-0.67005829,-0.07004547,28.90009461,0.80004102
15,0.97998291,-0.67005829,-0.07004547,28.90009461,0.80004102
16,0.97998291,-0.67005829,-0.07004547,28.90009461,0.80004102
17,0.96997131,-0.67005829,-0.07004547,28.90009461,0.80004102
18,0.97998291,-0.67005829,-0.07004547,28.90009461,0.80004102
19,0.97998291,-0.66003113,-0.07004547,28.90009461,0.80004102
20,0.96997131,-0.67005829,-0.07004547,28.90009461,0.80004102
21,0.96997131,-0.67005829,-0.07004547,28.90009461,0.80004102
22,0.97998291,-0.67005829,-0.07004547,28.90009461,0.80004102
23,0.97998291,-0.66003113,-0.07004547,28.90009461,0.79700032
24,0.96997131,-0.66003113,-0.07004547,28.90009461,0.79700032
25,0.97998291,-0.66003113,-0.07004547,28.90009461,0.79700032
26,0.97998291,-0.67005829,-0.07004547,28.90009461,0.80004102
27,0.97998291,-0.67005829,-0.07004547,28.90009461,0.80501231
28,0.97998291,-0.66003113,-0.07004547,28.90009461,0.80703945
29,0.97998291,-0.67005829,-0.07004547,28.90009461,0.80501231
30,0.96997131,-0.67005829,-0.07004547,28.90009461,0.80004102
31,0.97998291,-0.66003113,-0.07004547,28.90009461,0.79700032
32,0.97998291,-0.65000397,-0.06003220,28.90009461,0.80004102
33,0.97998291,-0.66003113,-0.06003220,28.90009461,0.80004102
34,0.96997131,-0.67005829,-0.07004547,28.90009461,0.79700032
35,0.97998291,-0.66003113,-0.06003220,28.90009461,0.80004102
36,0.97998291,-0.67005829,-0.07004547,28.90009461,0.80004102
37,0.97998291,-0.66003113,-0.07004547,28.90009461,0.80004102
38,0.96997131,-0.68001770,-0.07004547,28.90009461,0.79400789
39,0.97998291,-0.66003113,-0.06003220,28.90009461,0.79400789
40,0.96997131,-0.67005829,-0.07004547,28.90009461,0.79202902
41,0.97998291,-0.66003113,-0.06003220,28.90009461,0.78903659
42,0.97998291,-0.66003113,-0.07004547,28.90009461,0.79202902
43,0.97998291,-0.67005829,-0.07004547,28.90009461,0.78903659
44,0.96997131,-0.66003113,-0.07004547,28.90009461,0.79202902
45,0.96997131,-0.67005829,-0.07004547,28.90009461,0.79202902
46,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78700946
47,0.96997131,-0.66003113,-0.07004547,28.90009461,0.78401703
48,0.96997131,-0.66003113,-0.07004547,28.90009461,0.78401703
49,0.96997131,-0.67005829,-0.07004547,28.90009461,0.78401703
50,0.96997131,-0.67005829,-0.07004547,28.90009461,0.78401703
51,0.96997131,-0.67005829,-0.07004547,28.90009461,0.78401703
52,0.96997131,-0.66003113,-0.07004547,28.90009461,0.78203816
53,0.96997131,-0.66003113,-0.07004547,28.90009461,0.78203816
54,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
55,0.97998291,-0.67005829,-0.07004547,28.90009461,0.78203816
56,0.97998291,-0.66003113,-0.06003220,28.90009461,0.78401703
57,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
58,0.97998291,-0.67005829,-0.07004547,28.90009461,0.78401703
59,0.96997131,-0.66003113,-0.07004547,28.90009461,0.78401703
60,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
61,0.96997131,-0.66003113,-0.07004547,28.90009461,0.78401703
62,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
63,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78203816
64,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
65,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
66,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
67,0.97998291,-0.67005829,-0.07004547,28.90009461,0.78401703
68,0.96997131,-0.66003113,-0.07004547,28.90009461,0.78401703
69,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78903659
70,0.96997131,-0.66003113,-0.07004547,28.90009461,0.78700946
71,0.97998291,-0.67005829,-0.07004547,28.90009461,0.79202902
72,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78700946
73,0.96997131,-0.66003113,-0.07004547,28.90009461,0.79202902
74,0.97998291,-0.67005829,-0.07004547,28.90009461,0.79202902
75,0.97998291,-0.66003113,-0.07004547,28.90009461,0.79202902
76,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
77,0.96997131,-0.66003113,-0.07004547,28.90009461,0.78700946
78,0.97998291,-0.66003113,-0.07004547,28.90009461,0.78401703
79,0.97998291,-0.67005829,-0.07004547,28.90009461,0.78203816
80,0.97998291,-0.67005829,-0.07004547,28.90009461,0.78401703
