'sample interval','SpO2','hr'
'1 sec','%','bpm'
0,97.99993896,90.00054933
1,97.99993896,90.00054933
2,99.00000000,90.00054933
3,99.00000000,90.00054933
4,99.00000000,90.00054933
5,97.99993896,90.00054933
6,97.99993896,91.00006104
7,97.99993896,95.00057985
8,97.99993896,95.00057985
9,97.99993896,97.00042726
10,97.99993896,97.00042726
11,97.99993896,97.00042726
12,97.99993896,97.00042726
13,97.99993896,100.00061037
14,97.99993896,100.00061037
15,97.99993896,100.00061037
16,97.99993896,100.00061037
17,97.99993896,100.00061037
18,97.99993896,100.00061037
19,97.99993896,100.00061037
20,97.99993896,100.00061037
21,97.99993896,100.00061037
22,97.99993896,100.00061037
23,97.99993896,100.00061037
24,97.99993896,100.00061037
25,97.99993896,100.00061037
26,97.99993896,101.00012207
27,97.99993896,101.00012207
28,97.99993896,101.00012207
29,97.99993896,101.00012207
30,97.99993896,101.00012207
31,97.99993896,101.00012207
32,97.99993896,101.00012207
33,97.99993896,101.00012207
34,97.99993896,101.00012207
35,97.99993896,101.00012207
36,97.99993896,101.00012207
37,95.99998474,101.00012207
38,95.99998474,101.00012207
39,95.99998474,101.00012207
40,95.99998474,101.00012207
41,95.99998474,101.00012207
42,95.99998474,102.00045778
43,95.99998474,101.00012207
44,96.99987793,97.00042726
45,97.99993896,91.00006104
46,97.99993896,89.00021363
47,97.99993896,88.00070193
48,97.99993896,89.00021363
49,97.99993896,89.00021363
50,97.99993896,88.00070193
51,97.99993896,85.00051881
52,97.99993896,82.00033570
53,97.99993896,79.00015259
54,97.99993896,78.00064089
55,97.99993896,82.00033570
56,97.99993896,82.00033570
57,97.99993896,87.00036622
58,97.99993896,88.00070193
59,97.99993896,90.00054933
60,97.99993896,88.00070193
61,97.99993896,87.00036622
62,97.99993896,86.00003052
63,97.99993896,89.00021363
64,97.99993896,89.00021363
65,97.99993896,91.00006104
66,97.99993896,91.00006104
67,97.99993896,90.00054933
68,97.99993896,90.00054933
69,97.99993896,90.00054933
70,97.99993896,88.00070193
71,97.99993896,87.00036622
72,97.99993896,85.00051881
73,97.99993896,83.00067141
74,97.99993896,82.00033570
75,97.99993896,81.00000000
76,97.99993896,80.00048830
77,97.99993896,79.00015259
78,97.99993896,79.00015259
79,97.99993896,79.00015259
80,97.99993896,80.00048830
81,97.99993896,80.00048830
82,97.99993896,80.00048830
