'sample interval','SpO2','hr'
'1 sec','%','bpm'
0,98.99996948,66.00070193
1,98.99996948,66.00070193
2,98.99996948,65.00047304
3,98.99996948,65.00047304
4,98.99996948,65.00047304
5,98.99996948,62.00068667
6,98.00000000,60.00022889
7,98.00000000,58.00067141
8,98.00000000,58.00067141
9,98.00000000,57.00044252
10,98.00000000,56.00021363
11,98.00000000,55.00088504
12,98.00000000,55.00088504
13,98.00000000,54.00065615
14,98.00000000,54.00065615
15,98.00000000,54.00065615
16,98.00000000,54.00065615
17,98.00000000,54.00065615
18,98.00000000,56.00021363
19,98.00000000,58.00067141
20,98.00000000,59.00090030
21,98.00000000,63.00001526
22,97.00003052,63.00001526
23,97.00003052,68.00025941
24,97.00003052,70.00071719
25,98.00000000,72.00027467
26,98.00000000,72.00027467
27,98.00000000,73.00050356
28,98.00000000,71.00004578
29,98.00000000,69.00048830
30,98.00000000,68.00025941
31,97.00003052,67.00003052
32,97.00003052,66.00070193
33,97.00003052,63.00001526
34,97.00003052,63.00001526
35,97.00003052,60.00022889
36,97.00003052,57.00044252
37,97.00003052,55.00088504
38,97.00003052,54.00065615
39,98.00000000,54.00065615
40,98.00000000,54.00065615
41,98.00000000,55.00088504
42,98.00000000,55.00088504
43,98.00000000,55.00088504
44,98.00000000,55.00088504
45,98.00000000,55.00088504
46,98.00000000,55.00088504
47,98.00000000,54.00065615
48,97.00003052,54.00065615
49,97.00003052,54.00065615
50,97.00003052,54.00065615
51,97.00003052,54.00065615
52,97.00003052,55.00088504
53,97.00003052,55.00088504
54,97.00003052,55.00088504
55,97.00003052,55.00088504
56,97.00003052,55.00088504
57,97.00003052,55.00088504
58,97.00003052,55.00088504
59,97.00003052,54.00065615
60,97.00003052,54.00065615
61,96.00000000,54.00065615
62,96.00000000,54.00065615
63,96.00000000,55.00088504
64,96.00000000,54.00065615
65,96.00000000,54.00065615
66,96.00000000,53.00042726
67,96.00000000,53.00042726
68,96.00000000,53.00042726
69,96.00000000,53.00042726
70,97.00003052,53.00042726
71,97.00003052,52.00019837
72,97.00003052,53.00042726
73,97.00003052,53.00042726
74,97.00003052,52.00019837
75,97.00003052,52.00019837
76,97.00003052,52.00019837
77,97.00003052,53.00042726
78,97.00003052,53.00042726
79,97.00003052,53.00042726
80,97.00003052,53.00042726
81,97.00003052,54.00065615
82,97.00003052,54.00065615
83,97.00003052,54.00065615
84,97.00003052,53.00042726
85,97.00003052,53.00042726
86,97.00003052,54.00065615
87,97.00003052,53.00042726
88,97.00003052,53.00042726
89,97.00003052,52.00019837
90,97.00003052,52.00019837
91,97.00003052,52.00019837
92,97.00003052,52.00019837
93,97.00003052,52.00019837
94,97.00003052,52.00019837
95,97.00003052,53.00042726
96,97.00003052,53.00042726
97,97.00003052,53.00042726
98,97.00003052,52.00019837
99,96.00000000,52.00019837
100,96.00000000,53.00042726
101,96.00000000,53.00042726
102,96.00000000,53.00042726
103,96.00000000,53.00042726
104,96.00000000,52.00019837
105,96.00000000,54.00065615
106,96.00000000,53.00042726
107,96.00000000,53.00042726
108,96.00000000,53.00042726
109,96.00000000,53.00042726
110,96.00000000,54.00065615
111,96.00000000,53.00042726
112,96.00000000,53.00042726
113,96.00000000,53.00042726
114,96.00000000,53.00042726
115,96.00000000,53.00042726
116,96.00000000,52.00019837
117,96.00000000,52.00019837
118,96.00000000,51.00086978
119,96.00000000,51.00086978
120,96.00000000,53.00042726
121,96.00000000,52.00019837
122,96.00000000,52.00019837
123,96.00000000,52.00019837
124,96.00000000,53.00042726
125,96.00000000,53.00042726
126,96.00000000,53.00042726
127,96.00000000,53.00042726
128,96.00000000,53.00042726
129,96.00000000,54.00065615
130,96.00000000,53.00042726
131,96.00000000,53.00042726
132,96.00000000,52.00019837
133,96.00000000,52.00019837
134,96.00000000,53.00042726
135,96.00000000,52.00019837
136,96.00000000,52.00019837
137,96.00000000,52.00019837
138,96.00000000,53.00042726
139,96.00000000,53.00042726
140,96.00000000,53.00042726
141,96.00000000,53.00042726
142,96.00000000,54.00065615
143,96.00000000,54.00065615
144,96.00000000,54.00065615
145,96.00000000,54.00065615
146,96.00000000,55.00088504
147,96.00000000,55.00088504
148,96.00000000,55.00088504
149,96.00000000,55.00088504
150,96.00000000,56.00021363
151,96.00000000,56.00021363
152,96.00000000,56.00021363
153,96.00000000,56.00021363
154,96.00000000,57.00044252
155,96.00000000,57.00044252
156,96.00000000,56.00021363
157,96.00000000,56.00021363
158,96.00000000,57.00044252
159,96.00000000,57.00044252
160,96.00000000,57.00044252
161,96.00000000,56.00021363
162,96.00000000,56.00021363
163,96.00000000,57.00044252
164,96.00000000,57.00044252
165,96.00000000,56.00021363
166,96.00000000,56.00021363
167,96.00000000,57.00044252
168,96.00000000,56.00021363
169,96.00000000,56.00021363
170,96.00000000,56.00021363
171,96.00000000,55.00088504
172,96.00000000,56.00021363
173,96.00000000,55.00088504
174,96.00000000,55.00088504
175,96.00000000,55.00088504
176,96.00000000,55.00088504
177,96.00000000,55.00088504
178,96.00000000,55.00088504
179,96.00000000,55.00088504
180,96.00000000,55.00088504
181,96.00000000,55.00088504
182,96.00000000,55.00088504
183,96.00000000,54.00065615
184,96.00000000,54.00065615
185,96.00000000,54.00065615
186,96.00000000,54.00065615
187,96.00000000,54.00065615
188,96.00000000,56.00021363
189,96.00000000,56.00021363
190,96.00000000,56.00021363
191,96.00000000,56.00021363
192,96.00000000,56.00021363
193,96.00000000,57.00044252
194,96.00000000,57.00044252
195,96.00000000,57.00044252
196,96.00000000,57.00044252
197,96.00000000,58.00067141
198,96.00000000,56.00021363
199,96.00000000,56.00021363
200,96.00000000,56.00021363
201,96.00000000,58.00067141
202,96.00000000,57.00044252
203,96.00000000,57.00044252
204,96.00000000,56.00021363
205,96.00000000,57.00044252
206,96.00000000,57.00044252
207,96.00000000,57.00044252
208,96.00000000,56.00021363
209,96.00000000,56.00021363
210,96.00000000,56.00021363
211,96.00000000,56.00021363
212,97.00003052,56.00021363
213,97.00003052,56.00021363
214,96.00000000,56.00021363
215,96.00000000,57.00044252
216,96.00000000,57.00044252
217,96.00000000,57.00044252
218,96.00000000,57.00044252
219,96.00000000,59.00090030
220,97.00003052,59.00090030
221,97.00003052,59.00090030
222,97.00003052,59.00090030
223,97.00003052,60.00022889
224,97.00003052,60.00022889
225,97.00003052,60.00022889
226,97.00003052,60.00022889
227,97.00003052,61.00045778
228,97.00003052,60.00022889
229,97.00003052,60.00022889
230,97.00003052,60.00022889
231,97.00003052,60.00022889
232,97.00003052,60.00022889
233,97.00003052,60.00022889
234,97.00003052,60.00022889
235,97.00003052,60.00022889
236,97.00003052,60.00022889
237,97.00003052,59.00090030
238,97.00003052,59.00090030
239,97.00003052,59.00090030
240,97.00003052,60.00022889
241,97.00003052,59.00090030
242,97.00003052,59.00090030
243,97.00003052,59.00090030
244,97.00003052,59.00090030
245,97.00003052,58.00067141
246,97.00003052,58.00067141
247,97.00003052,58.00067141
248,97.00003052,59.00090030
249,97.00003052,58.00067141
250,97.00003052,57.00044252
251,97.00003052,56.00021363
252,97.00003052,55.00088504
253,96.00000000,55.00088504
254,96.00000000,55.00088504
255,96.00000000,54.00065615
256,96.00000000,54.00065615
257,96.00000000,53.00042726
258,96.00000000,54.00065615
259,96.00000000,54.00065615
260,96.00000000,53.00042726
261,96.00000000,53.00042726
262,96.00000000,53.00042726
263,96.00000000,55.00088504
264,96.00000000,54.00065615
265,96.00000000,54.00065615
266,96.00000000,54.00065615
267,96.00000000,55.00088504
268,96.00000000,54.00065615
269,96.00000000,54.00065615
270,96.00000000,55.00088504
271,96.00000000,55.00088504
272,96.00000000,54.00065615
273,96.00000000,54.00065615
274,96.00000000,54.00065615
275,96.00000000,54.00065615
276,96.00000000,54.00065615
277,96.00000000,54.00065615
278,96.00000000,54.00065615
279,96.00000000,53.00042726
280,96.00000000,54.00065615
281,96.00000000,53.00042726
282,96.00000000,52.00019837
283,96.00000000,52.00019837
284,96.00000000,52.00019837
285,96.00000000,53.00042726
286,96.00000000,53.00042726
287,96.00000000,52.00019837
288,96.00000000,52.00019837
289,96.00000000,52.00019837
290,96.00000000,52.00019837
291,96.00000000,51.00086978
292,96.00000000,51.00086978
293,96.00000000,51.00086978
294,96.00000000,51.00086978
295,96.00000000,51.00086978
296,96.00000000,52.00019837
297,96.00000000,52.00019837
298,96.00000000,52.00019837
299,96.00000000,51.00086978
300,96.00000000,51.00086978
301,97.00003052,67.00003052
302,97.00003052,67.00003052
303,97.00003052,67.00003052
304,98.00000000,67.00003052
305,98.99996948,67.00003052
306,98.99996948,67.00003052
307,98.99996948,69.00048830
308,98.00000000,72.00027467
309,98.00000000,72.00027467
310,98.00000000,76.00028993
311,98.00000000,78.99917600
312,98.00000000,80.99963378
313,98.00000000,84.99964904
314,98.00000000,87.99943541
315,98.00000000,87.99943541
316,98.00000000,89.99989319
317,98.00000000,89.99989319
318,98.00000000,89.99989319
319,98.00000000,85.99987793
320,98.00000000,80.99963378
321,98.00000000,76.00028993
322,98.00000000,71.00004578
323,98.00000000,68.00025941
324,98.00000000,66.00070193
325,98.00000000,64.00024415
326,97.00003052,64.00024415
327,97.00003052,64.00024415
328,97.00003052,64.00024415
329,97.00003052,65.00047304
330,97.00003052,65.00047304
331,97.00003052,65.00047304
332,97.00003052,68.00025941
333,96.00000000,68.00025941
334,96.00000000,70.00071719
335,96.00000000,70.00071719
336,96.00000000,69.00048830
337,96.00000000,66.00070193
338,96.00000000,63.00001526
339,96.00000000,63.00001526
340,96.00000000,61.00045778
341,96.00000000,61.00045778
342,96.00000000,61.00045778
343,96.00000000,60.00022889
344,96.00000000,60.00022889
345,96.00000000,59.00090030
346,96.00000000,59.00090030
347,96.00000000,58.00067141
348,96.00000000,58.00067141
349,97.00003052,58.00067141
350,97.00003052,58.00067141
351,97.00003052,58.00067141
352,97.00003052,59.00090030
353,97.00003052,58.00067141
354,97.00003052,58.00067141
355,97.00003052,59.00090030
356,97.00003052,61.00045778
357,97.00003052,61.00045778
358,97.00003052,63.00001526
359,97.00003052,63.00001526
360,97.00003052,64.00024415
361,97.00003052,64.00024415
362,97.00003052,63.00001526
363,97.00003052,63.00001526
364,97.00003052,64.00024415
365,97.00003052,64.00024415
366,97.00003052,65.00047304
367,97.00003052,66.00070193
368,97.00003052,66.00070193
369,97.00003052,66.00070193
370,97.00003052,66.00070193
371,97.00003052,66.00070193
372,97.00003052,66.00070193
373,97.00003052,66.00070193
374,97.00003052,66.00070193
375,97.00003052,67.00003052
376,97.00003052,67.00003052
377,97.00003052,67.00003052
378,97.00003052,68.00025941
379,97.00003052,69.00048830
380,96.00000000,69.00048830
381,96.00000000,70.00071719
382,96.00000000,71.00004578
383,97.00003052,71.00004578
384,97.00003052,71.00004578
385,97.00003052,74.00073244
386,97.00003052,74.00073244
387,97.00003052,74.00073244
388,97.00003052,74.00073244
389,97.00003052,74.00073244
390,97.00003052,74.00073244
391,97.00003052,74.00073244
392,97.00003052,75.00006104
393,97.00003052,75.00006104
394,97.00003052,75.00006104
395,97.00003052,77.00051881
396,97.00003052,77.00051881
397,97.00003052,76.00028993
398,97.00003052,75.00006104
399,97.00003052,75.00006104
400,97.00003052,75.00006104
401,97.00003052,73.00050356
402,97.00003052,72.00027467
403,97.00003052,71.00004578
404,97.00003052,70.00071719
405,97.00003052,70.00071719
406,97.00003052,69.00048830
407,96.00000000,68.00025941
408,96.00000000,68.00025941
409,96.00000000,68.00025941
410,96.00000000,68.00025941
411,96.00000000,67.00003052
412,96.00000000,67.00003052
413,96.00000000,67.00003052
414,96.00000000,67.00003052
415,96.00000000,67.00003052
416,96.00000000,67.00003052
417,96.00000000,66.00070193
418,97.00003052,66.00070193
419,97.00003052,66.00070193
420,97.00003052,67.00003052
421,97.00003052,68.00025941
422,97.00003052,68.00025941
423,97.00003052,68.00025941
424,97.00003052,68.00025941
425,97.00003052,71.00004578
426,97.00003052,75.00006104
427,97.00003052,77.00051881
428,97.00003052,77.00051881
429,97.00003052,77.00051881
430,97.00003052,77.00051881
431,97.00003052,77.00051881
432,97.00003052,77.00051881
433,97.00003052,79.99940489
434,97.00003052,79.99940489
435,97.00003052,78.99917600
436,97.00003052,77.99984741
437,96.00000000,74.00073244
438,96.00000000,73.00050356
439,96.00000000,71.00004578
440,96.00000000,71.00004578
441,96.00000000,71.00004578
442,96.00000000,70.00071719
443,96.00000000,69.00048830
444,96.00000000,69.00048830
445,96.00000000,68.00025941
446,96.00000000,68.00025941
447,96.00000000,68.00025941
448,96.00000000,68.00025941
449,96.00000000,68.00025941
450,96.00000000,68.00025941
451,96.00000000,69.00048830
452,96.00000000,69.00048830
453,96.00000000,69.00048830
454,96.00000000,69.00048830
455,96.00000000,69.00048830
456,96.00000000,71.00004578
457,96.00000000,72.00027467
458,96.00000000,74.00073244
459,96.00000000,74.00073244
460,96.00000000,74.00073244
461,96.00000000,75.00006104
462,96.00000000,75.00006104
463,96.00000000,76.00028993
464,96.00000000,76.00028993
465,96.00000000,76.00028993
466,96.00000000,75.00006104
467,96.00000000,75.00006104
468,96.00000000,75.00006104
469,96.00000000,74.00073244
470,96.00000000,73.00050356
471,96.00000000,73.00050356
472,96.00000000,72.00027467
473,96.00000000,72.00027467
474,96.00000000,72.00027467
475,96.00000000,72.00027467
476,96.00000000,73.00050356
477,96.00000000,72.00027467
478,96.00000000,71.00004578
479,96.00000000,71.00004578
480,96.00000000,72.00027467
481,96.00000000,72.00027467
482,96.00000000,72.00027467
483,96.00000000,72.00027467
484,96.00000000,72.00027467
485,96.00000000,72.00027467
486,96.00000000,73.00050356
487,96.00000000,73.00050356
488,96.00000000,73.00050356
489,96.00000000,74.00073244
490,96.00000000,75.00006104
491,96.00000000,75.00006104
492,96.00000000,77.99984741
493,96.00000000,77.99984741
494,96.00000000,81.99986267
495,96.00000000,80.99963378
496,96.00000000,80.99963378
497,96.00000000,80.99963378
498,96.00000000,79.99940489
499,96.00000000,79.99940489
500,96.00000000,79.99940489
501,96.00000000,80.99963378
502,96.00000000,81.99986267
503,96.00000000,82.99919126
504,96.00000000,81.99986267
505,96.00000000,80.99963378
506,96.00000000,81.99986267
507,96.00000000,79.99940489
508,96.00000000,80.99963378
509,96.00000000,80.99963378
510,96.00000000,80.99963378
511,96.00000000,81.99986267
512,96.00000000,84.99964904
513,96.00000000,84.99964904
514,96.00000000,84.99964904
515,96.00000000,84.99964904
516,96.00000000,86.99920652
517,96.00000000,86.99920652
518,96.00000000,88.99966430
519,96.00000000,88.99966430
520,96.00000000,89.99989319
521,96.00000000,89.99989319
522,96.00000000,89.99989319
523,96.00000000,90.99922178
524,96.00000000,90.99922178
525,96.00000000,90.99922178
526,96.00000000,90.99922178
527,96.00000000,90.99922178
528,96.00000000,90.99922178
529,96.00000000,90.99922178
530,96.00000000,90.99922178
531,96.00000000,90.99922178
532,96.00000000,90.99922178
533,96.00000000,90.99922178
534,96.00000000,90.99922178
535,96.00000000,90.99922178
536,96.00000000,90.99922178
537,96.00000000,90.99922178
