'sample interval','SpO2','hr'
'1 sec','%','bpm'
0,96.99995422,76.00028993
1,96.99995422,76.00028993
2,96.99995422,75.00006104
3,96.99995422,74.00073244
4,96.99995422,72.00027467
5,96.99995422,71.00004578
6,96.99995422,67.00003052
7,96.99995422,64.00024415
8,96.99995422,62.00068667
9,96.99995422,60.00022889
10,96.99995422,60.00022889
11,96.99995422,59.00090030
12,96.99995422,58.00067141
13,96.99995422,58.00067141
14,96.99995422,57.00044252
15,96.99995422,56.00021363
16,96.99995422,56.00021363
17,96.99995422,56.00021363
18,96.99995422,55.00088504
19,96.99995422,55.00088504
20,96.99995422,54.00065615
21,96.99995422,54.00065615
22,96.99995422,54.00065615
23,96.99995422,54.00065615
24,96.99995422,55.00088504
25,96.99995422,55.00088504
26,96.99995422,55.00088504
27,97.99996948,56.00021363
28,97.99996948,56.00021363
29,97.99996948,55.00088504
30,97.99996948,56.00021363
31,97.99996948,56.00021363
32,97.99996948,55.00088504
33,97.99996948,55.00088504
34,97.99996948,56.00021363
35,97.99996948,56.00021363
36,97.99996948,57.00044252
37,97.99996948,57.00044252
38,97.99996948,57.00044252
39,97.99996948,57.00044252
40,97.99996948,57.00044252
41,97.99996948,57.00044252
42,97.99996948,57.00044252
43,97.99996948,57.00044252
44,97.99996948,57.00044252
45,97.99996948,58.00067141
46,97.99996948,58.00067141
47,97.99996948,58.00067141
48,97.99996948,58.00067141
49,97.99996948,58.00067141
50,97.99996948,58.00067141
51,97.99996948,58.00067141
52,97.99996948,58.00067141
53,97.99996948,58.00067141
54,97.99996948,58.00067141
55,97.99996948,58.00067141
56,96.99995422,59.00090030
57,96.99995422,59.00090030
58,96.99995422,59.00090030
59,96.99995422,59.00090030
60,96.99995422,59.00090030
61,96.99995422,59.00090030
62,96.99995422,58.00067141
63,96.99995422,58.00067141
64,96.99995422,57.00044252
65,96.99995422,57.00044252
66,96.99995422,57.00044252
67,96.99995422,56.00021363
68,96.99995422,56.00021363
69,96.99995422,56.00021363
70,96.99995422,56.00021363
71,96.99995422,56.00021363
72,96.99995422,56.00021363
73,96.99995422,56.00021363
74,96.99995422,56.00021363
75,96.99995422,56.00021363
76,96.99995422,56.00021363
77,96.99995422,56.00021363
78,96.99995422,56.00021363
79,96.99995422,57.00044252
80,96.99995422,57.00044252
81,96.99995422,57.00044252
82,96.99995422,58.00067141
83,96.99995422,58.00067141
84,96.99995422,58.00067141
85,96.99995422,58.00067141
86,96.99995422,58.00067141
87,96.99995422,58.00067141
88,96.99995422,58.00067141
89,96.99995422,58.00067141
90,96.99995422,57.00044252
91,96.99995422,58.00067141
92,96.99995422,58.00067141
93,96.99995422,58.00067141
94,96.99995422,58.00067141
95,96.99995422,58.00067141
96,96.99995422,58.00067141
97,96.99995422,58.00067141
98,96.99995422,58.00067141
99,96.99995422,58.00067141
100,96.99995422,58.00067141
101,96.99995422,58.00067141
102,96.99995422,59.00090030
103,96.99995422,59.00090030
104,96.99995422,59.00090030
105,96.99995422,59.00090030
106,96.99995422,59.00090030
107,96.99995422,59.00090030
108,96.99995422,59.00090030
109,96.99995422,59.00090030
110,96.99995422,59.00090030
111,96.99995422,58.00067141
112,96.99995422,58.00067141
113,96.99995422,59.00090030
114,96.99995422,59.00090030
115,96.99995422,59.00090030
116,96.99995422,59.00090030
117,96.99995422,59.00090030
118,96.99995422,59.00090030
119,96.99995422,60.00022889
120,96.99995422,60.00022889
121,96.99995422,59.00090030
122,96.99995422,59.00090030
123,96.99995422,59.00090030
124,96.99995422,59.00090030
125,96.99995422,59.00090030
126,96.99995422,59.00090030
127,96.99995422,59.00090030
128,96.99995422,59.00090030
129,96.99995422,59.00090030
130,96.99995422,59.00090030
131,96.99995422,59.00090030
132,96.99995422,60.00022889
133,96.99995422,60.00022889
134,96.99995422,60.00022889
135,96.99995422,60.00022889
136,96.99995422,60.00022889
137,96.99995422,60.00022889
138,96.99995422,60.00022889
139,96.99995422,60.00022889
140,96.99995422,60.00022889
141,96.99995422,60.00022889
142,97.99996948,60.00022889
143,97.99996948,60.00022889
144,97.99996948,60.00022889
145,96.99995422,61.00045778
146,96.99995422,61.00045778
147,96.99995422,61.00045778
148,96.99995422,61.00045778
149,96.99995422,61.00045778
150,96.99995422,61.00045778
151,96.99995422,60.00022889
152,96.99995422,60.00022889
153,96.99995422,60.00022889
154,96.99995422,60.00022889
155,96.99995422,60.00022889
156,96.99995422,60.00022889
157,96.99995422,60.00022889
158,96.99995422,60.00022889
159,96.99995422,60.00022889
160,96.99995422,59.00090030
161,96.99995422,59.00090030
162,96.99995422,58.00067141
163,96.99995422,58.00067141
164,96.99995422,58.00067141
165,96.00001526,57.00044252
166,96.00001526,57.00044252
167,96.00001526,57.00044252
168,96.00001526,57.00044252
169,96.99995422,57.00044252
170,96.99995422,57.00044252
171,96.99995422,57.00044252
172,96.99995422,57.00044252
173,96.99995422,57.00044252
174,96.99995422,57.00044252
175,96.99995422,57.00044252
176,96.99995422,58.00067141
177,96.99995422,58.00067141
178,96.99995422,58.00067141
179,96.99995422,58.00067141
180,96.99995422,58.00067141
181,96.99995422,58.00067141
182,96.99995422,58.00067141
183,96.99995422,58.00067141
184,96.99995422,59.00090030
185,96.99995422,59.00090030
186,96.99995422,59.00090030
187,96.99995422,59.00090030
188,96.99995422,60.00022889
189,96.99995422,60.00022889
190,96.99995422,60.00022889
191,96.99995422,60.00022889
192,96.99995422,59.00090030
193,96.99995422,59.00090030
194,96.99995422,59.00090030
195,96.99995422,60.00022889
196,96.99995422,60.00022889
197,96.99995422,60.00022889
198,96.99995422,60.00022889
199,96.99995422,60.00022889
200,96.99995422,60.00022889
201,96.99995422,60.00022889
202,96.99995422,60.00022889
203,96.99995422,59.00090030
204,96.99995422,59.00090030
205,96.99995422,60.00022889
206,96.99995422,60.00022889
207,96.99995422,60.00022889
208,96.99995422,61.00045778
209,96.99995422,61.00045778
210,96.99995422,61.00045778
211,96.99995422,62.00068667
212,96.99995422,61.00045778
213,96.99995422,62.00068667
214,96.99995422,61.00045778
215,96.99995422,61.00045778
216,96.99995422,61.00045778
217,96.99995422,62.00068667
218,96.99995422,62.00068667
219,96.99995422,62.00068667
220,96.99995422,62.00068667
221,96.99995422,62.00068667
222,96.99995422,62.00068667
223,96.99995422,62.00068667
224,96.99995422,61.00045778
225,96.99995422,61.00045778
226,96.99995422,61.00045778
227,96.99995422,62.00068667
228,96.99995422,62.00068667
229,96.99995422,62.00068667
230,96.99995422,62.00068667
231,96.99995422,62.00068667
232,96.99995422,61.00045778
233,96.99995422,61.00045778
234,96.99995422,61.00045778
235,96.99995422,60.00022889
236,96.99995422,60.00022889
237,96.99995422,60.00022889
238,96.99995422,60.00022889
239,96.99995422,60.00022889
240,96.99995422,61.00045778
241,96.99995422,61.00045778
242,96.99995422,61.00045778
243,96.99995422,61.00045778
244,96.99995422,60.00022889
245,96.99995422,60.00022889
246,96.99995422,60.00022889
247,96.99995422,60.00022889
248,96.99995422,60.00022889
249,96.99995422,60.00022889
250,96.99995422,60.00022889
251,96.99995422,60.00022889
252,96.99995422,60.00022889
253,96.99995422,60.00022889
254,96.99995422,60.00022889
255,96.99995422,60.00022889
256,96.99995422,60.00022889
257,96.99995422,60.00022889
258,96.99995422,60.00022889
259,96.99995422,60.00022889
260,96.99995422,60.00022889
261,96.99995422,60.00022889
262,96.99995422,60.00022889
263,96.99995422,61.00045778
264,96.99995422,61.00045778
265,96.99995422,61.00045778
266,96.99995422,61.00045778
267,96.99995422,61.00045778
268,96.99995422,61.00045778
269,96.99995422,61.00045778
270,96.99995422,61.00045778
271,96.99995422,61.00045778
272,96.99995422,61.00045778
273,96.99995422,61.00045778
274,96.99995422,60.00022889
275,96.99995422,60.00022889
276,96.99995422,60.00022889
277,96.99995422,60.00022889
278,96.99995422,61.00045778
279,96.99995422,61.00045778
280,96.99995422,61.00045778
281,96.99995422,61.00045778
282,96.99995422,60.00022889
283,96.99995422,60.00022889
284,96.99995422,59.00090030
285,96.99995422,58.00067141
286,96.99995422,58.00067141
287,96.99995422,58.00067141
288,96.99995422,58.00067141
289,96.99995422,58.00067141
290,96.99995422,58.00067141
291,96.99995422,59.00090030
292,96.99995422,59.00090030
293,96.99995422,59.00090030
294,96.99995422,59.00090030
295,96.99995422,59.00090030
296,96.99995422,59.00090030
297,96.99995422,58.00067141
298,96.00001526,58.00067141
299,96.00001526,57.00044252
300,96.00001526,57.00044252
301,96.00001526,62.00068667
302,96.00001526,64.00024415
303,96.00001526,64.00024415
304,96.00001526,65.00047304
305,96.00001526,65.00047304
306,96.00001526,66.00070193
307,96.00001526,66.00070193
308,96.00001526,68.00025941
309,95.00000000,68.00025941
310,95.00000000,68.00025941
311,95.00000000,71.00004578
312,95.00000000,71.00004578
313,96.00001526,77.00051881
314,96.00001526,77.00051881
315,96.00001526,77.00051881
316,96.00001526,77.00051881
317,96.00001526,77.00051881
318,96.00001526,77.00051881
319,96.00001526,77.00051881
320,96.00001526,78.00074770
321,96.00001526,79.00007630
322,96.00001526,80.00030519
323,96.99995422,77.00051881
324,96.99995422,73.00050356
325,96.99995422,68.00025941
326,96.99995422,64.00024415
327,96.99995422,61.00045778
328,96.99995422,59.00090030
329,96.99995422,57.00044252
330,96.99995422,57.00044252
331,96.99995422,57.00044252
332,96.99995422,58.00067141
333,97.99996948,58.00067141
334,97.99996948,58.00067141
335,97.99996948,61.00045778
336,97.99996948,62.00068667
337,97.99996948,63.00001526
338,97.99996948,66.00070193
339,97.99996948,66.00070193
340,96.99995422,67.00003052
