'sample interval','SpO2','hr'
'1 sec','%','bpm'
0,96.99995422,95.99990844
1,95.99993896,95.99990844
2,95.99993896,96.99992370
3,95.99993896,95.99990844
4,95.99993896,95.99990844
5,95.99993896,95.99990844
6,95.99993896,95.99990844
7,95.99993896,95.99990844
8,95.99993896,94.99989318
9,95.99993896,90.99983215
10,95.99993896,89.99981689
11,95.99993896,88.99980163
12,95.99993896,88.99980163
13,96.99995422,87.00054933
14,96.99995422,82.00047304
15,96.99995422,82.00047304
16,96.99995422,79.00042726
17,95.99993896,80.00044252
18,95.99993896,80.00044252
19,95.99993896,80.00044252
20,95.99993896,80.00044252
21,95.99993896,78.00041200
22,95.99993896,78.00041200
23,95.99993896,77.00039674
24,95.99993896,75.00036622
25,95.00000000,75.00036622
26,95.00000000,76.00038148
27,95.00000000,78.00041200
28,95.00000000,77.00039674
29,95.00000000,77.00039674
30,95.00000000,77.00039674
31,95.00000000,76.00038148
32,95.00000000,76.00038148
33,95.00000000,76.00038148
34,95.00000000,76.00038148
35,95.00000000,76.00038148
36,95.00000000,76.00038148
37,95.00000000,76.00038148
38,95.00000000,76.00038148
39,95.00000000,75.00036622
40,95.00000000,75.00036622
41,95.00000000,74.00035096
42,95.00000000,73.00033570
43,95.00000000,74.00035096
44,95.00000000,74.00035096
45,95.00000000,76.00038148
46,95.00000000,76.00038148
47,95.00000000,76.00038148
48,95.00000000,74.00035096
49,95.00000000,71.00030518
50,95.00000000,68.00025941
51,95.00000000,66.00022889
52,95.00000000,66.00022889
53,95.00000000,65.00021363
54,95.00000000,66.00022889
55,95.00000000,66.00022889
56,95.99993896,67.00024415
57,95.99993896,68.00025941
58,95.99993896,67.00024415
59,95.99993896,68.00025941
60,95.99993896,67.00024415
61,95.99993896,67.00024415
62,95.00000000,67.00024415
63,95.00000000,67.00024415
64,95.00000000,69.00027467
65,95.99993896,70.00028993
66,95.99993896,72.00032044
67,95.99993896,71.00030518
68,95.99993896,71.00030518
69,95.00000000,71.00030518
70,95.00000000,71.00030518
71,95.00000000,71.00030518
72,95.00000000,72.00032044
73,95.99993896,75.00036622
74,95.99993896,75.00036622
75,95.99993896,75.00036622
76,95.99993896,74.00035096
77,95.99993896,71.00030518
78,95.99993896,71.00030518
79,95.99993896,72.00032044
80,95.99993896,74.00035096
81,95.99993896,74.00035096
82,95.99993896,75.00036622
83,95.99993896,78.00041200
84,95.99993896,79.00042726
85,95.99993896,79.00042726
86,95.99993896,79.00042726
87,95.99993896,79.00042726
88,95.99993896,78.00041200
89,95.99993896,77.00039674
90,95.99993896,76.00038148
91,95.99993896,76.00038148
92,95.00000000,75.00036622
93,95.00000000,75.00036622
94,95.00000000,75.00036622
95,95.00000000,75.00036622
96,95.00000000,74.00035096
97,95.00000000,73.00033570
98,95.00000000,72.00032044
99,95.00000000,72.00032044
100,95.00000000,72.00032044
101,95.00000000,73.00033570
102,95.00000000,73.00033570
103,95.00000000,73.00033570
104,95.00000000,73.00033570
105,95.00000000,73.00033570
106,95.00000000,73.00033570
107,95.00000000,74.00035096
108,95.00000000,75.00036622
109,95.00000000,76.00038148
110,95.00000000,75.00036622
111,95.00000000,76.00038148
112,95.00000000,75.00036622
113,95.00000000,75.00036622
114,95.00000000,74.00035096
115,95.00000000,73.00033570
116,95.00000000,73.00033570
117,95.00000000,74.00035096
118,95.00000000,75.00036622
119,95.00000000,75.00036622
120,95.00000000,77.00039674
121,95.00000000,77.00039674
122,95.00000000,77.00039674
123,95.00000000,78.00041200
124,95.00000000,78.00041200
125,95.00000000,78.00041200
126,95.00000000,78.00041200
127,95.00000000,78.00041200
128,95.00000000,78.00041200
129,95.00000000,78.00041200
130,95.00000000,79.00042726
131,95.00000000,79.00042726
132,95.00000000,80.00044252
133,95.00000000,80.00044252
134,95.00000000,81.00045778
135,95.00000000,81.00045778
136,95.00000000,83.00048830
137,95.00000000,83.00048830
138,95.00000000,84.00050356
139,95.00000000,82.00047304
140,95.00000000,81.00045778
141,95.00000000,80.00044252
142,95.00000000,80.00044252
143,95.00000000,79.00042726
144,95.00000000,79.00042726
145,95.00000000,80.00044252
146,95.00000000,80.00044252
147,95.00000000,81.00045778
148,95.00000000,80.00044252
149,95.00000000,79.00042726
150,95.00000000,76.00038148
151,95.00000000,74.00035096
152,95.00000000,74.00035096
153,95.00000000,74.00035096
154,95.00000000,74.00035096
155,95.00000000,75.00036622
156,95.00000000,76.00038148
157,95.00000000,76.00038148
158,95.00000000,78.00041200
159,95.00000000,78.00041200
160,95.00000000,80.00044252
161,95.00000000,80.00044252
162,95.00000000,80.00044252
163,95.00000000,80.00044252
164,95.00000000,79.00042726
165,95.00000000,79.00042726
166,95.00000000,79.00042726
167,95.00000000,79.00042726
168,95.00000000,79.00042726
169,95.00000000,80.00044252
170,95.00000000,80.00044252
171,95.00000000,81.00045778
172,95.00000000,77.00039674
173,95.00000000,75.00036622
174,95.00000000,73.00033570
175,95.00000000,72.00032044
176,95.00000000,72.00032044
177,95.00000000,72.00032044
178,95.00000000,73.00033570
179,95.00000000,74.00035096
180,95.00000000,75.00036622
181,95.00000000,76.00038148
182,95.00000000,76.00038148
183,95.00000000,76.00038148
184,95.00000000,74.00035096
185,95.00000000,74.00035096
186,95.00000000,74.00035096
187,95.00000000,74.00035096
188,95.00000000,73.00033570
189,95.00000000,73.00033570
190,95.00000000,74.00035096
191,95.00000000,75.00036622
192,95.00000000,78.00041200
193,95.00000000,78.00041200
194,95.00000000,79.00042726
195,95.00000000,80.00044252
196,95.00000000,79.00042726
197,95.00000000,78.00041200
198,95.00000000,79.00042726
199,95.00000000,78.00041200
200,95.00000000,78.00041200
201,95.00000000,79.00042726
202,95.00000000,80.00044252
203,95.00000000,80.00044252
204,95.00000000,81.00045778
205,95.00000000,82.00047304
206,95.00000000,82.00047304
207,95.00000000,82.00047304
208,95.00000000,82.00047304
209,95.00000000,82.00047304
210,95.00000000,82.00047304
211,95.00000000,82.00047304
212,95.00000000,81.00045778
213,95.00000000,81.00045778
214,95.00000000,81.00045778
215,95.00000000,80.00044252
216,95.00000000,80.00044252
217,95.00000000,80.00044252
218,95.00000000,80.00044252
219,95.00000000,81.00045778
220,95.00000000,81.00045778
221,95.00000000,81.00045778
222,95.00000000,80.00044252
223,95.00000000,80.00044252
224,95.00000000,80.00044252
225,95.00000000,79.00042726
226,95.00000000,79.00042726
227,95.00000000,80.00044252
228,95.00000000,80.00044252
229,95.00000000,79.00042726
230,95.00000000,79.00042726
231,95.00000000,80.00044252
232,95.00000000,79.00042726
233,95.00000000,80.00044252
234,95.00000000,80.00044252
235,95.00000000,81.00045778
236,95.00000000,80.00044252
237,95.00000000,80.00044252
238,95.00000000,79.00042726
239,95.00000000,79.00042726
240,95.00000000,79.00042726
241,95.00000000,78.00041200
242,95.00000000,78.00041200
243,95.00000000,79.00042726
244,95.00000000,79.00042726
245,95.00000000,80.00044252
246,95.00000000,80.00044252
247,95.00000000,78.00041200
248,95.00000000,78.00041200
249,95.00000000,77.00039674
250,95.00000000,78.00041200
251,95.00000000,77.00039674
252,95.00000000,78.00041200
253,95.00000000,79.00042726
254,95.00000000,79.00042726
255,95.00000000,80.00044252
256,95.00000000,79.00042726
257,95.00000000,79.00042726
258,95.00000000,79.00042726
259,95.00000000,79.00042726
260,95.00000000,79.00042726
261,95.00000000,79.00042726
262,95.00000000,79.00042726
263,95.00000000,79.00042726
264,95.00000000,79.00042726
265,95.00000000,79.00042726
266,95.00000000,79.00042726
267,95.00000000,78.00041200
268,95.00000000,77.00039674
269,95.00000000,76.00038148
270,95.00000000,76.00038148
271,95.00000000,76.00038148
272,95.00000000,76.00038148
273,95.00000000,76.00038148
274,95.00000000,76.00038148
275,95.00000000,76.00038148
276,95.00000000,75.00036622
277,95.00000000,75.00036622
278,95.00000000,75.00036622
279,95.00000000,75.00036622
280,95.00000000,75.00036622
281,95.00000000,76.00038148
282,95.00000000,77.00039674
283,95.00000000,77.00039674
284,95.00000000,76.00038148
285,95.00000000,76.00038148
286,95.00000000,75.00036622
287,95.00000000,74.00035096
288,95.00000000,74.00035096
289,95.00000000,74.00035096
290,95.00000000,75.00036622
291,95.00000000,75.00036622
292,95.00000000,77.00039674
293,95.00000000,78.00041200
294,95.00000000,78.00041200
295,95.00000000,78.00041200
296,95.00000000,79.00042726
297,95.00000000,79.00042726
