'sample interval','ax','ay','az','temp','EDA'
'0.125 sec','NU','NU','NU','degC','NU'
0,0.86999115,-0.77996002,-0.06001465,26.60007172,0.28503236
1,0.89999390,-0.75997864,-0.09000092,26.60007172,0.28503236
2,0.89999390,-0.74998795,-0.10002441,26.60007172,0.28503236
3,0.90999481,-0.74998795,-0.08001953,26.60007172,0.28503236
4,0.90999481,-0.75997864,-0.07003815,26.60007172,0.28503236
5,0.90999481,-0.75997864,-0.08001953,26.60007172,0.28503236
6,0.89999390,-0.75997864,-0.09000092,26.60007172,0.28503236
7,0.88999298,-0.75997864,-0.09000092,26.60007172,0.28503236
8,0.88999298,-0.76996933,-0.08001953,26.60007172,0.28503236
9,0.88999298,-0.75997864,-0.08001953,26.60007172,0.28503236
10,0.87999207,-0.76996933,-0.09000092,26.60007172,0.29002181
11,0.87999207,-0.76996933,-0.08001953,26.80001526,0.28803449
12,0.86999115,-0.77996002,-0.07003815,26.60007172,0.28803449
13,0.87999207,-0.77996002,-0.08001953,26.80001526,0.28803449
14,0.87999207,-0.77996002,-0.08001953,26.60007172,0.29002181
15,0.87999207,-0.76996933,-0.09000092,26.60007172,0.29002181
16,0.87999207,-0.77996002,-0.08001953,26.80001526,0.29002181
17,0.87999207,-0.77996002,-0.08001953,26.60007172,0.29002181
18,0.87999207,-0.77996002,-0.08001953,26.60007172,0.29002181
19,0.86999115,-0.77996002,-0.08001953,26.60007172,0.29002181
20,0.87999207,-0.77996002,-0.08001953,26.80001526,0.29002181
21,0.87999207,-0.77996002,-0.08001953,26.80001526,0.29002181
22,0.86999115,-0.77996002,-0.08001953,26.80001526,0.29002181
23,0.86999115,-0.75997864,0.12996857,26.80001526,0.29002181
24,0.87999207,-0.76996933,-0.08001953,26.80001526,0.29002181
25,0.87999207,-0.76996933,-0.08001953,26.60007172,0.29002181
26,0.89999390,-0.75997864,-0.09000092,26.80001526,0.29200913
27,0.90999481,-0.75997864,-0.08001953,26.60007172,0.29501125
28,0.89999390,-0.74998795,-0.08001953,26.60007172,0.29200913
29,0.89999390,-0.74998795,-0.08001953,26.80001526,0.29200913
30,0.89999390,-0.73999725,-0.09000092,26.80001526,0.29200913
31,0.91999573,-0.73999725,-0.08001953,26.80001526,0.29501125
32,0.91999573,-0.73999725,-0.08001953,26.80001526,0.29501125
33,0.91999573,-0.72996368,-0.08001953,26.80001526,0.29501125
34,0.92999664,-0.72996368,-0.09000092,26.80001526,0.29501125
35,0.91999573,-0.72996368,-0.09000092,26.80001526,0.29501125
36,0.92999664,-0.71997299,-0.08001953,26.80001526,0.29501125
37,0.93999756,-0.71997299,-0.08001953,26.80001526,0.29501125
38,0.93999756,-0.71997299,-0.09000092,26.80001526,0.29501125
39,0.93999756,-0.70998230,-0.09000092,26.80001526,0.29801337
40,0.93999756,-0.70998230,-0.08001953,26.80001526,0.29801337
41,0.93999756,-0.71997299,-0.09000092,26.80001526,0.29801337
42,0.91999573,-0.70998230,-0.09000092,26.80001526,0.29801337
43,0.93999756,-0.71997299,-0.08001953,26.80001526,0.29801337
44,0.92999664,-0.71997299,-0.09000092,26.80001526,0.29801337
45,0.93999756,-0.70998230,-0.12002930,26.80001526,0.30101549
46,0.95999939,-0.69999161,-0.08001953,26.80001526,0.30101549
47,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30101549
48,0.93999756,-0.69999161,-0.10002441,26.80001526,0.30101549
49,0.96995605,-0.69999161,-0.09000092,26.80001526,0.30101549
50,0.95999939,-0.70998230,-0.07003815,26.80001526,0.30101549
51,0.94999847,-0.70998230,-0.08001953,26.80001526,0.30101549
52,0.94999847,-0.69999161,-0.08001953,26.80001526,0.30101549
53,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30101549
54,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30101549
55,0.94999847,-0.69999161,-0.08001953,26.80001526,0.30101549
56,0.94999847,-0.69999161,-0.08001953,26.80001526,0.30101549
57,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30101549
58,0.95999939,-0.69999161,-0.09000092,26.80001526,0.30101549
59,0.94999847,-0.69999161,-0.08001953,26.80001526,0.30101549
60,0.94999847,-0.69999161,-0.08001953,26.80001526,0.30101549
61,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30101549
62,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30300281
63,0.94999847,-0.69999161,-0.08001953,26.80001526,0.30101549
64,0.95999939,-0.69999161,-0.08001953,26.80001526,0.30401761
65,0.94999847,-0.70998230,-0.09000092,26.80001526,0.30600493
66,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30300281
67,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30600493
68,0.94999847,-0.70998230,-0.08001953,26.80001526,0.30600493
69,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30600493
70,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30600493
71,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30600493
72,0.94999847,-0.70998230,-0.08001953,26.80001526,0.30600493
73,0.95999939,-0.69999161,-0.09000092,26.80001526,0.30600493
74,0.94999847,-0.69999161,-0.09000092,26.80001526,0.30600493
75,0.94999847,-0.68995804,-0.09000092,26.80001526,0.30600493
76,0.95999939,-0.69999161,-0.08001953,27.00006409,0.30803453
77,0.95999939,-0.69999161,-0.08001953,27.00006409,0.30803453
78,0.95999939,-0.69999161,-0.09000092,26.80001526,0.30600493
79,0.95999939,-0.69999161,-0.09000092,27.00006409,0.30900705
80,0.95999939,-0.69999161,-0.08001953,26.80001526,0.30803453
81,0.94999847,-0.69999161,-0.09000092,26.80001526,0.31200917
82,0.95999939,-0.69999161,-0.09000092,26.80001526,0.31200917
