'sample interval','ax','ay','az','temp','EDA'
'0.125 sec','NU','NU','NU','degC','NU'
0,0.44000671,-1.20002167,0.13004944,24.90003662,0.07100108
1,0.51000092,-0.82001724,0.38998398,24.90003662,0.06900105
2,0.64001892,-0.35003677,0.61995346,24.90003662,0.06900105
3,0.81001923,-0.14004395,0.58998840,24.90003662,0.06900105
4,0.89995422,-0.27000122,0.50995376,24.90003662,0.07100108
5,0.83998077,-0.41004517,0.54999847,24.90003662,0.06800104
6,0.85997192,-0.37006394,0.55996857,24.90003662,0.07100108
7,0.85997192,-0.42005875,0.56999344,24.90003662,0.07100108
8,0.85997192,-0.41004517,0.56999344,24.90003662,0.06900105
9,0.83998077,-0.43007233,0.49998367,24.90003662,0.07100108
10,0.85997192,-0.37006394,0.40997894,24.90003662,0.06900105
11,0.64001892,-0.51003479,0.60998337,24.90003662,0.06900105
12,0.04003265,-0.80006317,0.62997833,24.90003662,0.07100108
13,-0.30998871,-0.93002045,0.15004440,24.90003662,0.06900105
14,-0.23999451,-1.18006760,-0.04996002,24.90003662,0.07100108
15,-0.68997162,-1.41001450,-0.04996002,24.90003662,0.07100108
16,-0.19996185,-1.01005600,-0.09997482,24.90003662,0.06900105
17,-0.14995880,-1.00004242,-0.09997482,24.90003662,0.06900105
18,-0.26995605,-0.87001205,-0.07997986,24.90003662,0.07100108
19,-0.08998535,-1.00004242,-0.10999969,24.90003662,0.07100108
20,-0.03998230,-1.02006958,-0.07997986,24.90003662,0.07100108
21,-0.14995880,-0.99002884,-0.09997482,24.90003662,0.06900105
22,-0.08998535,-1.00004242,-0.10999969,24.90003662,0.07100108
23,-0.09995575,-1.00004242,-0.09997482,24.90003662,0.07100108
24,-0.09995575,-1.01005600,-0.09997482,24.90003662,0.07100108
25,-0.09995575,-1.00004242,-0.10999969,24.90003662,0.07100108
26,-0.09995575,-1.00004242,-0.07997986,24.90003662,0.06900105
27,-0.09995575,-1.01005600,-0.10999969,24.90003662,0.07100108
28,-0.09995575,-1.01005600,-0.09997482,25.10009308,0.07100108
29,-0.09995575,-1.00004242,-0.10999969,24.90003662,0.07100108
30,-0.09995575,-1.00004242,-0.10999969,24.90003662,0.07100108
31,-0.09995575,-1.00004242,-0.09997482,24.90003662,0.07100108
32,-0.10997650,-1.01005600,-0.09997482,24.90003662,0.07100108
33,-0.08998535,-1.00004242,-0.10999969,24.90003662,0.07100108
34,-0.09995575,-1.00004242,-0.10999969,24.90003662,0.06900105
35,-0.09995575,-1.00004242,-0.09997482,24.90003662,0.06900105
36,-0.08998535,-1.00004242,-0.10999969,24.90003662,0.07100108
37,-0.09995575,-1.00004242,-0.10999969,25.10009308,0.07100108
38,-0.09995575,-1.00004242,-0.10999969,24.90003662,0.07100108
39,-0.09995575,-1.00004242,-0.10999969,25.10009308,0.07100108
40,-0.08998535,-1.01005600,-0.10999969,24.90003662,0.07100108
41,-0.08998535,-1.00004242,-0.10999969,24.90003662,0.07100108
42,-0.09995575,-1.00004242,-0.10999969,25.10009308,0.07100108
43,-0.09995575,-1.01005600,-0.09997482,25.10009308,0.06900105
44,-0.09995575,-1.00004242,-0.10999969,25.10009308,0.07100108
45,-0.09995575,-1.00004242,-0.10999969,24.90003662,0.07100108
46,-0.09995575,-1.01005600,-0.09997482,25.10009308,0.07100108
47,-0.08998535,-1.00004242,-0.10999969,25.10009308,0.07100108
48,-0.09995575,-1.00004242,-0.10999969,25.10009308,0.07100108
49,-0.09995575,-1.01005600,-0.10999969,25.10009308,0.07100108
50,-0.09995575,-1.00004242,-0.10999969,25.10009308,0.07100108
51,-0.09995575,-1.00004242,-0.10999969,25.10009308,0.07100108
52,-0.08998535,-1.01005600,-0.10999969,24.90003662,0.07100108
