'sample interval','SpO2','hr'
'1 sec','%','bpm'
0,94.99993896,66.00033570
1,94.99993896,66.00033570
2,94.99993896,65.00064089
3,94.99993896,65.00064089
4,94.99993896,65.00064089
5,94.99993896,65.00064089
6,94.99993896,65.00064089
7,94.99993896,65.00064089
8,94.99993896,65.00064089
9,94.99993896,65.00064089
10,94.99993896,65.00064089
11,94.99993896,64.00001526
12,94.99993896,64.00001526
13,94.99993896,64.00001526
14,94.99993896,64.00001526
15,94.99993896,65.00064089
16,94.99993896,65.00064089
17,94.99993896,65.00064089
18,94.99993896,65.00064089
19,94.99993896,66.00033570
20,94.99993896,65.00064089
21,94.99993896,64.00001526
22,94.99993896,64.00001526
23,94.99993896,63.00032044
24,94.99993896,63.00032044
25,94.99993896,63.00032044
26,94.99993896,63.00032044
27,94.99993896,63.00032044
28,94.99993896,64.00001526
29,94.99993896,64.00001526
30,94.99993896,64.00001526
31,94.99993896,63.00032044
32,94.99993896,63.00032044
33,94.99993896,62.00062563
34,94.99993896,61.00000000
35,94.99993896,61.00000000
36,94.99993896,60.00030519
37,94.99993896,60.00030519
38,94.99993896,60.00030519
39,94.99993896,60.00030519
40,94.99993896,60.00030519
41,94.99993896,60.00030519
42,94.99993896,60.00030519
43,94.99993896,61.00000000
44,94.99993896,60.00030519
45,94.99993896,60.00030519
46,94.99993896,60.00030519
47,94.99993896,59.00061037
48,94.99993896,59.00061037
49,94.99993896,59.00061037
50,94.00006104,59.00061037
51,94.00006104,60.00030519
52,94.00006104,62.00062563
53,94.00006104,62.00062563
54,94.00006104,64.00001526
55,94.00006104,63.00032044
56,94.00006104,62.00062563
57,94.00006104,62.00062563
58,94.00006104,61.00000000
59,94.00006104,61.00000000
60,94.00006104,60.00030519
61,94.00006104,60.00030519
62,94.00006104,60.00030519
63,94.00006104,60.00030519
64,94.00006104,59.00061037
65,94.00006104,59.00061037
66,94.99993896,60.00030519
67,94.99993896,60.00030519
68,94.99993896,60.00030519
69,94.99993896,60.00030519
70,94.99993896,60.00030519
71,94.99993896,60.00030519
72,94.99993896,60.00030519
73,94.99993896,60.00030519
74,94.99993896,60.00030519
75,94.99993896,60.00030519
76,94.99993896,60.00030519
77,94.99993896,60.00030519
78,94.99993896,59.00061037
79,94.99993896,59.00061037
80,94.99993896,59.00061037
81,96.00000000,59.00061037
82,96.00000000,58.00091556
83,96.00000000,58.00091556
84,96.00000000,58.00091556
85,96.00000000,59.00061037
86,96.00000000,59.00061037
87,96.00000000,60.00030519
88,96.00000000,60.00030519
89,96.00000000,60.00030519
90,96.00000000,61.00000000
91,96.00000000,61.00000000
92,94.99993896,61.00000000
93,94.99993896,61.00000000
94,94.99993896,61.00000000
95,94.99993896,61.00000000
96,94.99993896,60.00030519
97,94.99993896,60.00030519
98,94.99993896,60.00030519
99,94.99993896,60.00030519
100,94.99993896,61.00000000
101,94.99993896,61.00000000
102,94.99993896,61.00000000
103,94.99993896,62.00062563
104,94.99993896,62.00062563
105,94.99993896,62.00062563
106,94.99993896,62.00062563
107,94.99993896,62.00062563
108,94.99993896,62.00062563
109,94.99993896,62.00062563
110,94.99993896,62.00062563
111,94.99993896,62.00062563
112,94.99993896,61.00000000
113,94.99993896,61.00000000
114,94.99993896,61.00000000
115,94.99993896,60.00030519
116,94.99993896,60.00030519
117,94.99993896,60.00030519
118,94.99993896,61.00000000
119,94.99993896,61.00000000
120,94.99993896,62.00062563
121,94.99993896,62.00062563
122,94.99993896,63.00032044
123,94.99993896,63.00032044
124,94.99993896,62.00062563
125,94.99993896,62.00062563
126,94.99993896,62.00062563
127,94.99993896,61.00000000
128,94.99993896,60.00030519
129,94.99993896,60.00030519
130,94.99993896,59.00061037
131,94.99993896,59.00061037
132,94.99993896,59.00061037
133,94.99993896,59.00061037
134,94.99993896,60.00030519
135,94.99993896,61.00000000
136,94.99993896,61.00000000
137,94.99993896,62.00062563
138,94.99993896,62.00062563
139,94.99993896,62.00062563
140,94.99993896,62.00062563
141,94.99993896,61.00000000
142,94.99993896,61.00000000
143,94.00006104,61.00000000
144,94.00006104,61.00000000
145,94.00006104,61.00000000
146,94.00006104,60.00030519
147,94.00006104,60.00030519
148,94.00006104,60.00030519
149,94.99993896,60.00030519
150,94.99993896,60.00030519
151,94.99993896,60.00030519
152,94.99993896,59.00061037
153,94.99993896,59.00061037
154,94.99993896,58.00091556
155,94.99993896,58.00091556
156,94.99993896,58.00091556
157,94.99993896,58.00091556
158,94.99993896,58.00091556
159,94.99993896,58.00091556
160,96.00000000,58.00091556
161,96.00000000,59.00061037
162,94.99993896,60.00030519
163,94.99993896,60.00030519
164,94.99993896,60.00030519
165,94.99993896,61.00000000
166,94.99993896,61.00000000
167,94.99993896,61.00000000
168,94.99993896,61.00000000
169,94.99993896,62.00062563
170,94.99993896,61.00000000
171,94.99993896,61.00000000
172,94.99993896,61.00000000
173,94.99993896,62.00062563
174,94.99993896,62.00062563
175,94.99993896,61.00000000
176,94.99993896,61.00000000
177,94.99993896,61.00000000
178,94.99993896,61.00000000
179,94.99993896,61.00000000
180,94.99993896,61.00000000
181,94.99993896,61.00000000
182,96.00000000,60.00030519
183,96.00000000,60.00030519
184,96.00000000,60.00030519
185,96.00000000,60.00030519
186,96.00000000,59.00061037
187,96.00000000,59.00061037
188,96.00000000,59.00061037
189,96.00000000,59.00061037
190,96.00000000,59.00061037
191,96.00000000,59.00061037
192,96.00000000,59.00061037
193,96.00000000,59.00061037
194,96.00000000,59.00061037
195,96.00000000,59.00061037
196,94.99993896,59.00061037
197,94.99993896,59.00061037
198,94.99993896,59.00061037
199,94.99993896,59.00061037
200,94.99993896,59.00061037
201,94.99993896,59.00061037
202,94.99993896,59.00061037
203,94.99993896,59.00061037
204,94.99993896,60.00030519
205,94.99993896,60.00030519
206,94.99993896,60.00030519
207,94.99993896,61.00000000
208,94.99993896,61.00000000
209,94.99993896,62.00062563
210,94.99993896,62.00062563
211,94.99993896,63.00032044
212,94.99993896,63.00032044
213,94.99993896,62.00062563
214,94.99993896,62.00062563
215,94.99993896,62.00062563
216,94.99993896,62.00062563
217,94.99993896,61.00000000
218,94.99993896,61.00000000
219,94.99993896,60.00030519
220,94.99993896,60.00030519
221,94.99993896,60.00030519
222,94.99993896,60.00030519
223,96.00000000,60.00030519
224,96.00000000,61.00000000
225,96.00000000,63.00032044
226,96.00000000,63.00032044
227,96.00000000,65.00064089
228,96.00000000,64.00001526
229,96.00000000,63.00032044
230,96.00000000,61.00000000
231,96.00000000,60.00030519
232,96.00000000,59.00061037
233,96.00000000,58.00091556
234,96.00000000,58.00091556
235,96.00000000,57.00028993
236,96.00000000,58.00091556
237,96.99996948,58.00091556
238,96.99996948,59.00061037
239,96.99996948,59.00061037
240,96.99996948,59.00061037
241,96.99996948,60.00030519
242,96.99996948,59.00061037
243,96.99996948,59.00061037
244,96.99996948,59.00061037
245,96.00000000,60.00030519
246,96.00000000,60.00030519
247,96.00000000,60.00030519
248,96.00000000,60.00030519
249,96.00000000,60.00030519
250,96.00000000,60.00030519
251,96.00000000,61.00000000
252,96.00000000,60.00030519
253,96.00000000,60.00030519
254,96.00000000,60.00030519
255,96.00000000,60.00030519
256,96.00000000,60.00030519
257,96.00000000,60.00030519
258,96.00000000,59.00061037
259,96.00000000,59.00061037
260,96.00000000,59.00061037
261,96.00000000,59.00061037
262,96.00000000,58.00091556
263,96.00000000,58.00091556
264,96.00000000,58.00091556
265,96.00000000,58.00091556
266,96.00000000,59.00061037
267,96.00000000,59.00061037
268,96.00000000,59.00061037
269,96.00000000,58.00091556
270,96.00000000,58.00091556
271,96.00000000,58.00091556
272,96.00000000,58.00091556
273,94.99993896,58.00091556
274,94.99993896,59.00061037
275,94.99993896,59.00061037
276,94.99993896,59.00061037
277,94.99993896,59.00061037
278,94.99993896,59.00061037
279,94.99993896,59.00061037
280,94.99993896,59.00061037
281,94.99993896,60.00030519
282,94.99993896,60.00030519
283,94.99993896,60.00030519
284,94.99993896,60.00030519
285,94.99993896,60.00030519
286,94.99993896,60.00030519
287,94.99993896,60.00030519
288,94.99993896,60.00030519
289,94.99993896,60.00030519
290,94.99993896,60.00030519
291,94.99993896,60.00030519
292,94.99993896,60.00030519
293,94.99993896,60.00030519
294,94.99993896,60.00030519
295,94.99993896,60.00030519
296,94.99993896,61.00000000
297,94.99993896,61.00000000
298,94.99993896,61.00000000
299,96.00000000,76.00007630
300,96.00000000,76.00007630
301,96.00000000,76.00007630
302,96.00000000,76.00007630
303,96.00000000,76.00007630
304,96.00000000,76.00007630
305,96.00000000,76.00007630
306,96.00000000,76.00007630
307,96.00000000,76.00007630
308,96.00000000,76.00007630
309,96.00000000,77.00070193
310,96.00000000,80.00071719
311,96.00000000,80.00071719
312,96.00000000,84.00042726
313,96.00000000,84.00042726
314,96.99996948,87.00044252
315,96.99996948,87.00044252
316,96.99996948,87.00044252
317,96.99996948,86.00074770
318,96.99996948,84.00042726
319,96.99996948,83.00073244
320,96.00000000,82.00010681
321,96.00000000,78.00039674
322,96.00000000,77.00070193
323,96.00000000,77.00070193
324,96.99996948,76.00007630
325,96.99996948,75.00038148
326,96.99996948,75.00038148
327,96.00000000,74.00068667
328,96.00000000,74.00068667
329,96.00000000,74.00068667
330,96.00000000,73.00006104
331,96.00000000,73.00006104
332,96.00000000,72.00036622
333,96.00000000,71.00067141
334,96.00000000,70.00004578
335,96.00000000,69.00035096
336,96.00000000,69.00035096
337,96.00000000,69.00035096
338,96.00000000,69.00035096
339,96.99996948,69.00035096
340,96.99996948,69.00035096
341,96.99996948,69.00035096
342,96.99996948,69.00035096
343,96.99996948,68.00065615
344,96.99996948,68.00065615
345,96.99996948,68.00065615
346,96.99996948,69.00035096
347,96.99996948,69.00035096
348,96.99996948,69.00035096
349,97.99993896,69.00035096
350,97.99993896,69.00035096
351,96.99996948,69.00035096
352,96.99996948,69.00035096
353,96.99996948,69.00035096
354,96.99996948,72.00036622
355,96.99996948,72.00036622
356,96.99996948,73.00006104
357,96.99996948,73.00006104
358,97.99993896,73.00006104
359,97.99993896,72.00036622
360,97.99993896,72.00036622
361,96.99996948,71.00067141
362,96.99996948,70.00004578
363,96.99996948,70.00004578
364,96.99996948,71.00067141
365,96.99996948,72.00036622
366,97.99993896,71.00067141
367,97.99993896,71.00067141
368,97.99993896,71.00067141
369,97.99993896,71.00067141
370,97.99993896,71.00067141
371,97.99993896,71.00067141
372,97.99993896,71.00067141
373,97.99993896,71.00067141
374,97.99993896,72.00036622
375,97.99993896,72.00036622
376,97.99993896,72.00036622
377,97.99993896,72.00036622
378,97.99993896,72.00036622
379,97.99993896,72.00036622
380,97.99993896,72.00036622
381,97.99993896,72.00036622
382,96.99996948,72.00036622
383,96.99996948,72.00036622
384,96.99996948,72.00036622
385,96.99996948,71.00067141
386,96.99996948,70.00004578
387,96.99996948,70.00004578
388,96.00000000,70.00004578
389,96.00000000,71.00067141
390,96.00000000,71.00067141
391,96.00000000,71.00067141
392,96.00000000,71.00067141
393,96.00000000,71.00067141
394,96.00000000,71.00067141
395,96.99996948,72.00036622
396,96.99996948,73.00006104
397,96.99996948,73.00006104
398,96.99996948,74.00068667
399,97.99993896,74.00068667
400,97.99993896,76.00007630
401,96.99996948,76.00007630
402,96.99996948,77.00070193
403,96.99996948,82.00010681
404,97.99993896,82.00010681
405,97.99993896,84.00042726
406,97.99993896,84.00042726
407,97.99993896,84.00042726
408,96.99996948,84.00042726
409,96.99996948,84.00042726
410,96.99996948,85.00012207
411,96.99996948,86.00074770
412,97.99993896,86.00074770
413,97.99993896,86.00074770
414,97.99993896,86.00074770
415,97.99993896,86.00074770
416,97.99993896,86.00074770
417,97.99993896,86.00074770
418,96.99996948,86.00074770
419,96.99996948,86.00074770
420,96.99996948,86.00074770
421,96.99996948,86.00074770
422,96.99996948,86.00074770
423,96.99996948,86.00074770
424,96.99996948,86.00074770
425,96.99996948,86.00074770
426,96.99996948,86.00074770
427,96.99996948,86.00074770
428,97.99993896,86.00074770
429,97.99993896,87.00044252
430,97.99993896,87.00044252
431,97.99993896,87.00044252
432,97.99993896,87.00044252
433,97.99993896,87.99920652
434,97.99993896,87.99920652
435,97.99993896,87.99920652
436,97.99993896,88.99983215
437,97.99993896,88.99983215
438,97.99993896,88.99983215
439,97.99993896,88.99983215
440,97.99993896,88.99983215
441,97.99993896,88.99983215
442,97.99993896,88.99983215
443,97.99993896,88.99983215
444,97.99993896,89.99952696
445,97.99993896,89.99952696
446,97.99993896,89.99952696
447,97.99993896,89.99952696
448,97.99993896,89.99952696
449,96.99996948,91.99984741
450,96.99996948,91.99984741
451,96.99996948,92.99954222
452,96.99996948,92.99954222
453,96.99996948,92.99954222
454,96.99996948,92.99954222
455,96.99996948,92.99954222
456,96.99996948,92.99954222
457,97.99993896,93.99923704
458,97.99993896,93.99923704
