'sample interval','ax','ay','az','temp','EDA'
'0.125 sec','NU','NU','NU','degC','NU'
0,0.55996963,-0.97999588,-0.02002319,26.00004883,0.46503568
1,0.58997009,-0.97999588,-0.03003479,26.00004883,0.46503568
2,0.56996979,-0.96996704,-0.01001160,26.00004883,0.46503568
3,0.56996979,-0.96996704,-0.02002319,26.00004883,0.46503568
4,0.58997009,-0.96996704,-0.04000931,25.80000458,0.46001453
5,0.58997009,-0.95997314,-0.03003479,26.00004883,0.46107669
6,0.60997040,-0.96996704,-0.04000931,26.00004883,0.45702115
7,0.58997009,-0.96996704,-0.03003479,26.00004883,0.45904892
8,0.57996994,-0.96996704,-0.03003479,26.00004883,0.45904892
9,0.58997009,-0.96996704,-0.02002319,26.00004883,0.45904892
10,0.58997009,-0.96996704,-0.04000931,26.20009308,0.45605554
11,0.58997009,-0.96996704,-0.03003479,26.20009308,0.45508994
12,0.58997009,-0.96996704,-0.04000931,26.20009308,0.45605554
13,0.57996994,-0.96996704,-0.03003479,26.20009308,0.45508994
14,0.58997009,-0.96996704,-0.03003479,26.00004883,0.45702115
15,0.58997009,-0.96996704,-0.03003479,26.00004883,0.45508994
16,0.59997024,-0.95997314,-0.04000931,26.00004883,0.45508994
17,0.59997024,-0.95997314,-0.04000931,26.00004883,0.45200000
18,0.58997009,-0.96996704,-0.03003479,26.00004883,0.45200000
19,0.58997009,-0.96996704,-0.03003479,26.00004883,0.45200000
20,0.59997024,-0.95997314,-0.03003479,26.00004883,0.45200000
21,0.59997024,-0.95997314,-0.04000931,26.00004883,0.45200000
22,0.60997040,-0.95997314,-0.04000931,26.00004883,0.45200000
23,0.60997040,-0.95997314,-0.03003479,26.00004883,0.45200000
24,0.60997040,-0.95997314,-0.03003479,26.00004883,0.45200000
25,0.60997040,-0.95997314,-0.03003479,26.00004883,0.45200000
26,0.60997040,-0.95997314,-0.04000931,26.00004883,0.45200000
27,0.60997040,-0.95997314,-0.04000931,26.00004883,0.45200000
28,0.59997024,-0.95997314,-0.03003479,26.00004883,0.45006879
29,0.60997040,-0.95997314,-0.03003479,26.00004883,0.45006879
30,0.60997040,-0.95997314,-0.03003479,26.00004883,0.44601325
31,0.59997024,-0.95997314,-0.03003479,26.00004883,0.44601325
32,0.59997024,-0.95997314,-0.04000931,26.00004883,0.44601325
33,0.60997040,-0.95997314,-0.03003479,26.00004883,0.44601325
34,0.59997024,-0.95997314,-0.03003479,26.00004883,0.44504764
35,0.59997024,-0.95997314,-0.03003479,26.00004883,0.44504764
36,0.58997009,-0.95997314,-0.04000931,26.20009308,0.44601325
37,0.61997055,-0.95997314,-0.04000931,26.00004883,0.44601325
38,0.61997055,-0.95997314,-0.03003479,26.00004883,0.44601325
39,0.61997055,-0.95997314,-0.03003479,26.00004883,0.44601325
40,0.62997070,-0.95997314,-0.03003479,26.00004883,0.44601325
41,0.61997055,-0.95997314,-0.04000931,26.00004883,0.44601325
42,0.61997055,-0.95997314,-0.03003479,26.00004883,0.44601325
43,0.61997055,-0.95997314,-0.04000931,26.00004883,0.44301987
44,0.60997040,-0.95997314,-0.03003479,26.20009308,0.44301987
45,0.61997055,-0.95997314,-0.03003479,26.00004883,0.44601325
46,0.60997040,-0.95997314,-0.04000931,26.20009308,0.44301987
47,0.60997040,-0.95997314,-0.03003479,26.20009308,0.44301987
48,0.61997055,-0.95997314,-0.03003479,26.20009308,0.44002649
49,0.60997040,-0.95997314,-0.03003479,26.00004883,0.44002649
50,0.60997040,-0.94997925,-0.03003479,26.20009308,0.44002649
51,0.61997055,-0.95997314,-0.03003479,26.20009308,0.44002649
52,0.61997055,-0.94997925,-0.03003479,26.20009308,0.44002649
53,0.61997055,-0.95997314,-0.03003479,26.20009308,0.44002649
54,0.61997055,-0.95997314,-0.03003479,26.20009308,0.44002649
55,0.60997040,-0.95997314,-0.03003479,26.20009308,0.44002649
56,0.61997055,-0.95997314,-0.03003479,26.20009308,0.44002649
57,0.61997055,-0.95997314,-0.03003479,26.20009308,0.43403974
58,0.61997055,-0.94997925,-0.03003479,26.20009308,0.44002649
59,0.61997055,-0.95997314,-0.03003479,26.20009308,0.43403974
60,0.61997055,-0.94997925,-0.03003479,26.20009308,0.43403974
61,0.61997055,-0.94997925,-0.04000931,26.20009308,0.43809528
62,0.60997040,-0.95997314,-0.03003479,26.20009308,0.43403974
63,0.60997040,-0.95997314,-0.03003479,26.20009308,0.43403974
64,0.60997040,-0.95997314,-0.04000931,26.20009308,0.43403974
