'sample interval','ax','ay','az','temp','EDA'
'0.125 sec','NU','NU','NU','degC','NU'
0,1.05997986,-0.51997971,-0.13003815,28.50004120,0.66307178
1,1.05997986,-0.51997971,-0.13003815,28.50004120,0.66307178
2,1.05997986,-0.51997971,-0.13003815,28.50004120,0.66605054
3,1.05997986,-0.51997971,-0.13003815,28.50004120,0.66307178
4,1.05997986,-0.49996338,-0.14002869,28.50004120,0.66803638
5,1.05997986,-0.51997971,-0.13003815,28.50004120,0.67101514
6,1.05997986,-0.51997971,-0.11001679,28.50004120,0.66605054
7,1.07997757,-0.50999176,-0.12000732,28.50004120,0.67101514
8,1.06999557,-0.55997192,-0.08000488,28.50004120,0.67101514
9,1.07997757,-0.49996338,-0.08000488,28.50004120,0.67101514
10,1.06999557,-0.49996338,-0.08000488,28.50004120,0.66605054
11,1.06999557,-0.50999176,-0.09003571,28.50004120,0.66605054
12,1.06999557,-0.49996338,-0.08000488,28.50004120,0.67101514
13,1.06999557,-0.49996338,-0.09003571,28.50004120,0.67101514
14,1.06999557,-0.50999176,-0.08000488,28.50004120,0.67101514
15,1.06999557,-0.49996338,-0.07001434,28.50004120,0.67101514
16,1.07997757,-0.49996338,-0.08000488,28.50004120,0.67101514
17,1.06999557,-0.49996338,-0.08000488,28.50004120,0.67200806
18,1.07997757,-0.49996338,-0.09003571,28.70005799,0.67101514
19,1.06999557,-0.52996765,-0.06002380,28.50004120,0.67101514
20,1.07997757,-0.49996338,-0.08000488,28.50004120,0.67300098
21,1.07997757,-0.49996338,-0.08000488,28.50004120,0.67101514
22,1.07997757,-0.49996338,-0.08000488,28.50004120,0.67300098
23,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
24,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
25,1.07997757,-0.49996338,-0.08000488,28.50004120,0.67300098
26,1.07997757,-0.49996338,-0.08000488,28.50004120,0.67300098
27,1.06999557,-0.49996338,-0.09003571,28.50004120,0.67300098
28,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
29,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
30,1.07997757,-0.49996338,-0.09003571,28.70005799,0.67300098
31,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
32,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
33,1.06999557,-0.49996338,-0.09003571,28.50004120,0.67300098
34,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
35,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
36,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
37,1.06999557,-0.49996338,-0.08000488,28.50004120,0.67300098
38,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
39,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
40,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
41,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
42,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67101514
43,1.06999557,-0.49996338,-0.08000488,28.50004120,0.67300098
44,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67300098
45,1.08999329,-0.49996338,-0.10002625,28.70005799,0.67101514
46,1.07997757,-0.49996338,-0.09003571,28.50004120,0.67101514
47,1.09997528,-0.51997971,-0.10002625,28.50004120,0.67101514
48,1.05997986,-0.53999603,-0.09003571,28.50004120,0.66605054
49,1.05997986,-0.50999176,-0.17000031,28.70005799,0.66605054
50,1.07997757,-0.50999176,-0.11001679,28.50004120,0.67101514
51,1.07997757,-0.51997971,-0.17000031,28.50004120,0.66605054
52,1.05997986,-0.52996765,-0.16000977,28.50004120,0.66605054
53,1.04999786,-0.51997971,-0.19002167,28.50004120,0.66307178
54,1.06999557,-0.50999176,-0.15001923,28.50004120,0.66307178
55,1.04999786,-0.50999176,-0.17000031,28.70005799,0.66307178
56,1.05997986,-0.49996338,-0.14002869,28.70005799,0.65900081
57,1.06999557,-0.49996338,-0.12000732,28.70005799,0.65900081
58,1.10999100,-0.49996338,-0.10002625,28.50004120,0.65900081
59,1.08999329,-0.49996338,-0.10002625,28.50004120,0.65900081
60,1.05997986,-0.57998825,0.01998108,28.50004120,0.65900081
61,1.06999557,-0.54998398,-0.05003327,28.50004120,0.65900081
62,1.01998444,-0.58997620,-0.12000732,28.50004120,0.65900081
63,1.05997986,-0.57998825,-0.18003113,28.50004120,0.65900081
64,1.09997528,-0.54998398,-0.17000031,28.50004120,0.65900081
65,1.07997757,-0.54998398,-0.21000275,28.70005799,0.65900081
66,0.99998672,-0.52996765,-0.42999603,28.50004120,0.66307178
67,0.98997101,-0.44998321,-0.46999847,28.50004120,0.66307178
68,0.82998932,-0.52996765,-0.58996551,28.70005799,0.66307178
69,0.93999359,-0.53999603,-0.49997009,28.50004120,0.65900081
70,1.04999786,-0.51997971,-0.33001007,28.70005799,0.65900081
71,1.02996643,-0.51997971,-0.32001953,28.70005799,0.65900081
72,0.98997101,-0.50999176,-0.29000763,28.50004120,0.65900081
73,1.03998215,-0.51997971,-0.25000519,28.70005799,0.65900081
74,1.08999329,-0.50999176,-0.19002167,28.70005799,0.65900081
75,1.08999329,-0.48997543,-0.14002869,28.70005799,0.65900081
76,1.05997986,-0.49996338,-0.12000732,28.70005799,0.65900081
77,1.04999786,-0.49996338,-0.15001923,28.70005799,0.65900081
78,1.08999329,-0.47998749,-0.13003815,28.50004120,0.66307178
79,1.11997299,-0.50999176,-0.11001679,28.70005799,0.66307178
80,1.09997528,-0.41997894,-0.05003327,28.70005799,0.66307178
81,1.07997757,-0.44998321,-0.09003571,28.70005799,0.66307178
82,1.06999557,-0.49996338,-0.09003571,28.50004120,0.66307178
