'sample interval','SpO2','hr'
'1 sec','%','bpm'
0,94.00006104,94.00051881
1,95.00000000,94.00051881
2,95.00000000,95.00030519
3,95.00000000,97.00056459
4,95.00000000,97.00056459
5,95.00000000,98.00035096
6,95.00000000,94.00051881
7,95.00000000,89.00021363
8,95.00000000,87.00064089
9,95.00000000,87.00064089
10,95.00000000,87.00064089
11,95.00000000,91.00047304
12,95.00000000,94.00051881
13,95.00000000,94.00051881
14,95.00000000,97.00056459
15,95.00000000,98.00035096
16,95.00000000,98.00035096
17,95.00000000,98.00035096
18,95.00000000,98.00035096
19,95.00000000,95.00030519
20,95.00000000,93.00004578
21,95.00000000,91.00047304
22,95.00000000,91.00047304
23,95.00000000,91.00047304
24,95.00000000,91.00047304
25,95.00000000,89.00021363
26,95.00000000,87.00064089
27,95.00000000,86.00016785
28,95.00000000,86.00016785
29,95.00000000,87.00064089
30,95.00000000,86.00016785
31,95.00000000,86.00016785
32,95.00000000,85.00038148
33,95.00000000,86.00016785
34,95.00000000,87.00064089
35,95.00000000,88.00042726
36,95.00000000,89.00021363
37,95.00000000,89.00021363
38,95.00000000,90.00000000
39,95.00000000,89.00021363
40,95.00000000,89.00021363
41,95.00000000,90.00000000
42,95.00000000,93.00004578
43,95.00000000,96.00009156
44,95.00000000,98.00035096
45,95.00000000,101.00039674
46,95.00000000,102.00018311
47,95.00000000,101.00039674
48,95.00000000,97.00056459
49,95.00000000,96.00009156
50,95.00000000,94.00051881
51,95.00000000,93.00004578
52,95.00000000,93.00004578
53,95.00000000,94.00051881
54,95.00000000,94.00051881
55,95.00000000,95.00030519
56,95.00000000,96.00009156
57,95.00000000,96.00009156
58,95.00000000,96.00009156
59,95.00000000,95.00030519
60,95.00000000,94.00051881
61,95.00000000,93.00004578
62,95.00000000,93.00004578
63,95.00000000,92.00025941
64,95.00000000,91.00047304
65,95.00000000,91.00047304
66,95.00000000,91.00047304
67,95.00000000,91.00047304
68,95.00000000,91.00047304
69,95.00000000,89.00021363
70,95.00000000,89.00021363
71,95.00000000,88.00042726
72,95.00000000,89.00021363
73,95.00000000,88.00042726
74,95.00000000,89.00021363
75,95.00000000,88.00042726
76,95.00000000,91.00047304
77,95.00000000,91.00047304
78,95.00000000,93.00004578
79,95.00000000,92.00025941
80,95.00000000,91.00047304
81,95.00000000,87.00064089
82,95.00000000,86.00016785
83,95.00000000,86.00016785
84,95.00000000,86.00016785
85,95.00000000,87.00064089
86,95.00000000,87.00064089
87,95.00000000,88.00042726
