'sample interval','SpO2','hr'
'1 sec','%','bpm'
0,94.00000000,72.00003052
1,95.00000000,73.00042726
2,94.00000000,72.00003052
3,94.00000000,68.00012207
4,94.00000000,66.00016785
5,94.00000000,66.00016785
6,94.00000000,66.00016785
7,94.00000000,66.00016785
8,94.00000000,67.00056459
9,94.00000000,66.00016785
10,94.00000000,66.00016785
11,94.00000000,66.00016785
12,94.00000000,65.00061037
13,94.00000000,64.00021363
14,93.00000000,64.00021363
15,93.00000000,63.00065615
16,93.00000000,63.00065615
17,93.00000000,63.00065615
18,93.00000000,63.00065615
19,93.00000000,64.00021363
20,93.00000000,65.00061037
21,93.00000000,67.00056459
22,93.00000000,67.00056459
23,93.00000000,67.00056459
24,93.00000000,66.00016785
25,93.00000000,63.00065615
26,93.00000000,62.00025941
27,93.00000000,60.00030518
28,93.00000000,60.00030518
29,93.00000000,59.00074770
30,93.00000000,59.00074770
31,93.00000000,59.00074770
32,94.00000000,60.00030518
33,94.00000000,60.00030518
34,94.00000000,60.00030518
35,94.00000000,60.00030518
36,95.00000000,58.00035096
37,95.00000000,58.00035096
38,95.00000000,57.00079348
39,94.00000000,56.00039674
40,94.00000000,55.00000000
41,94.00000000,55.00000000
42,94.00000000,55.00000000
43,94.00000000,54.00044252
44,94.00000000,54.00044252
45,94.00000000,54.00044252
46,94.00000000,55.00000000
47,93.00000000,56.00039674
48,93.00000000,56.00039674
49,93.00000000,56.00039674
50,93.00000000,56.00039674
51,93.00000000,58.00035096
52,93.00000000,58.00035096
53,92.00000000,58.00035096
54,92.00000000,58.00035096
55,92.00000000,58.00035096
56,92.00000000,58.00035096
57,92.00000000,57.00079348
58,93.00000000,57.00079348
59,93.00000000,58.00035096
60,93.00000000,58.00035096
61,93.00000000,58.00035096
62,93.00000000,58.00035096
63,93.00000000,58.00035096
64,93.00000000,58.00035096
65,93.00000000,58.00035096
66,93.00000000,59.00074770
67,93.00000000,59.00074770
68,92.00000000,60.00030518
69,92.00000000,58.00035096
70,92.00000000,58.00035096
71,92.00000000,57.00079348
72,92.00000000,57.00079348
73,92.00000000,56.00039674
74,92.00000000,56.00039674
75,92.00000000,56.00039674
76,92.00000000,56.00039674
77,92.00000000,56.00039674
78,93.00000000,56.00039674
79,93.00000000,56.00039674
80,93.00000000,57.00079348
81,93.00000000,59.00074770
82,93.00000000,59.00074770
83,93.00000000,60.00030518
84,93.00000000,60.00030518
85,93.00000000,60.00030518
86,93.00000000,58.00035096
87,93.00000000,56.00039674
88,92.00000000,55.00000000
89,92.00000000,55.00000000
90,92.00000000,55.00000000
91,93.00000000,55.00000000
92,93.00000000,57.00079348
93,93.00000000,60.00030518
94,93.00000000,65.00061037
95,93.00000000,68.00012207
96,92.00000000,68.00012207
97,92.00000000,67.00056459
98,92.00000000,65.00061037
99,92.00000000,63.00065615
100,92.00000000,62.00025941
101,92.00000000,60.00030518
102,93.00000000,60.00030518
103,93.00000000,58.00035096
104,93.00000000,58.00035096
105,93.00000000,56.00039674
106,94.00000000,56.00039674
107,94.00000000,56.00039674
108,94.00000000,57.00079348
109,94.00000000,57.00079348
110,94.00000000,58.00035096
111,94.00000000,57.00079348
112,94.00000000,56.00039674
113,94.00000000,55.00000000
114,94.00000000,54.00044252
115,94.00000000,53.00004578
116,94.00000000,53.00004578
117,94.00000000,55.00000000
118,94.00000000,55.00000000
119,94.00000000,56.00039674
120,94.00000000,56.00039674
121,94.00000000,57.00079348
122,94.00000000,58.00035096
123,94.00000000,58.00035096
124,94.00000000,58.00035096
125,94.00000000,58.00035096
126,93.00000000,56.00039674
127,93.00000000,55.00000000
128,93.00000000,54.00044252
129,93.00000000,54.00044252
130,93.00000000,54.00044252
131,93.00000000,54.00044252
132,94.00000000,55.00000000
133,94.00000000,56.00039674
134,94.00000000,57.00079348
135,94.00000000,58.00035096
136,93.00000000,61.00070193
137,93.00000000,61.00070193
138,93.00000000,62.00025941
139,93.00000000,63.00065615
140,93.00000000,64.00021363
141,93.00000000,62.00025941
