'sample interval','SpO2','hr'
'1 sec','%','bpm'
0,97.99996948,97.99957274
1,97.99996948,97.99957274
2,97.99996948,96.99978637
3,96.99987793,96.00000000
4,95.99993896,94.00042726
5,96.99987793,94.00042726
6,96.99987793,94.00042726
7,96.99987793,94.00042726
8,95.99993896,95.00021363
9,95.99993896,95.00021363
10,95.99993896,95.00021363
11,95.00000000,93.00064089
12,95.00000000,93.00064089
13,95.00000000,91.00021363
14,95.00000000,91.00021363
15,95.99993896,90.00042726
16,95.99993896,90.00042726
17,95.99993896,90.00042726
18,95.99993896,90.00042726
19,95.99993896,90.00042726
20,95.00000000,91.00021363
21,95.00000000,91.00021363
22,93.99990844,92.00000000
23,93.00012207,91.00021363
24,93.00012207,90.00042726
25,93.00012207,90.00042726
26,93.00012207,90.00042726
27,93.99990844,90.00042726
28,93.99990844,90.00042726
29,95.00000000,89.00064089
30,95.00000000,88.00000000
31,95.00000000,87.00021363
32,95.00000000,87.00021363
33,93.99990844,85.00064089
34,93.99990844,84.00000000
35,93.99990844,84.00000000
36,93.99990844,82.00042726
37,93.99990844,82.00042726
38,93.99990844,83.00021363
39,93.99990844,82.00042726
40,93.99990844,82.00042726
41,93.99990844,81.00064089
42,93.99990844,81.00064089
43,93.99990844,80.00000000
44,93.99990844,80.00000000
45,93.99990844,81.00064089
46,93.99990844,81.00064089
47,93.99990844,81.00064089
48,93.99990844,82.00042726
49,93.99990844,82.00042726
50,93.99990844,83.00021363
51,93.99990844,83.00021363
52,93.99990844,83.00021363
53,93.99990844,83.00021363
54,95.00000000,83.00021363
55,95.00000000,82.00042726
56,95.00000000,82.00042726
57,95.00000000,82.00042726
58,95.00000000,81.00064089
59,95.00000000,80.00000000
60,95.00000000,80.00000000
61,95.00000000,79.00021363
62,95.00000000,80.00000000
63,95.00000000,80.00000000
64,95.00000000,82.00042726
65,95.00000000,81.00064089
66,95.00000000,81.00064089
67,93.99990844,82.00042726
68,93.99990844,81.00064089
69,93.99990844,81.00064089
70,93.99990844,81.00064089
71,93.99990844,81.00064089
72,93.99990844,81.00064089
73,93.99990844,81.00064089
74,93.99990844,81.00064089
75,93.99990844,80.00000000
76,93.99990844,80.00000000
77,93.99990844,81.00064089
78,93.99990844,81.00064089
79,93.99990844,81.00064089
80,93.99990844,82.00042726
81,93.99990844,82.00042726
82,93.99990844,82.00042726
83,93.99990844,82.00042726
84,93.99990844,83.00021363
85,93.99990844,84.00000000
86,93.99990844,84.00000000
87,93.99990844,85.00064089
88,93.99990844,85.00064089
89,93.99990844,86.00042726
90,93.99990844,86.00042726
91,93.99990844,87.00021363
92,93.99990844,87.00021363
93,95.00000000,87.00021363
94,95.00000000,88.00000000
95,95.00000000,88.00000000
96,95.00000000,88.00000000
97,95.00000000,87.00021363
98,95.00000000,87.00021363
99,95.00000000,86.00042726
100,93.99990844,86.00042726
101,93.99990844,86.00042726
102,93.99990844,86.00042726
103,93.99990844,85.00064089
104,93.99990844,84.00000000
105,93.99990844,84.00000000
106,93.99990844,83.00021363
107,93.99990844,82.00042726
108,93.99990844,82.00042726
109,93.99990844,81.00064089
110,93.99990844,81.00064089
111,93.99990844,81.00064089
112,93.99990844,81.00064089
113,95.00000000,80.00000000
114,93.99990844,80.00000000
115,95.00000000,81.00064089
116,95.00000000,80.00000000
117,95.00000000,80.00000000
118,93.99990844,80.00000000
119,93.99990844,80.00000000
120,93.99990844,80.00000000
121,93.99990844,80.00000000
122,93.99990844,79.00021363
123,93.99990844,80.00000000
124,93.99990844,81.00064089
125,93.99990844,81.00064089
126,93.99990844,81.00064089
127,93.99990844,82.00042726
128,93.99990844,81.00064089
129,93.99990844,81.00064089
130,95.00000000,81.00064089
131,95.00000000,80.00000000
132,95.00000000,80.00000000
133,95.00000000,80.00000000
134,95.00000000,81.00064089
135,95.00000000,80.00000000
136,95.00000000,80.00000000
137,95.00000000,80.00000000
138,95.00000000,79.00021363
139,95.00000000,79.00021363
140,95.00000000,78.00042726
141,95.00000000,78.00042726
142,95.00000000,78.00042726
143,95.00000000,78.00042726
144,95.00000000,78.00042726
145,95.00000000,78.00042726
146,95.00000000,78.00042726
147,95.00000000,79.00021363
148,95.00000000,80.00000000
149,93.99990844,80.00000000
150,93.99990844,80.00000000
151,93.99990844,81.00064089
152,93.99990844,81.00064089
153,93.99990844,81.00064089
154,93.99990844,82.00042726
155,93.99990844,82.00042726
156,93.99990844,83.00021363
157,93.99990844,84.00000000
158,93.99990844,84.00000000
159,93.99990844,84.00000000
160,93.99990844,84.00000000
161,93.99990844,81.00064089
162,93.99990844,78.00042726
163,93.99990844,72.00000000
164,93.99990844,72.00000000
165,95.00000000,72.00000000
166,95.00000000,73.00064089
167,95.00000000,75.00021363
168,95.00000000,76.00000000
169,95.00000000,80.00000000
170,95.00000000,80.00000000
171,95.00000000,84.00000000
172,95.00000000,84.00000000
173,95.00000000,88.00000000
174,95.00000000,89.00064089
175,95.00000000,90.00042726
176,95.00000000,90.00042726
177,95.00000000,90.00042726
178,95.00000000,90.00042726
179,95.00000000,88.00000000
180,93.99990844,87.00021363
181,93.99990844,87.00021363
182,93.99990844,86.00042726
183,93.99990844,86.00042726
184,93.99990844,85.00064089
185,93.99990844,85.00064089
186,93.99990844,85.00064089
187,93.99990844,85.00064089
188,93.99990844,85.00064089
189,93.99990844,84.00000000
190,93.99990844,84.00000000
191,93.99990844,84.00000000
192,93.99990844,84.00000000
193,93.99990844,83.00021363
194,95.00000000,83.00021363
195,95.00000000,82.00042726
196,95.00000000,81.00064089
197,95.00000000,81.00064089
198,95.00000000,81.00064089
199,95.00000000,81.00064089
200,95.00000000,80.00000000
201,95.00000000,80.00000000
202,95.00000000,81.00064089
203,95.00000000,80.00000000
204,95.00000000,80.00000000
205,95.00000000,80.00000000
206,95.00000000,79.00021363
207,95.00000000,79.00021363
208,95.00000000,79.00021363
209,95.00000000,79.00021363
210,95.00000000,79.00021363
211,95.00000000,79.00021363
212,95.00000000,79.00021363
213,95.00000000,79.00021363
214,95.00000000,80.00000000
215,95.00000000,80.00000000
216,95.00000000,80.00000000
217,95.00000000,80.00000000
218,95.00000000,80.00000000
219,95.00000000,80.00000000
220,95.00000000,80.00000000
221,95.00000000,80.00000000
222,95.00000000,80.00000000
223,95.00000000,80.00000000
224,95.00000000,79.00021363
225,95.00000000,79.00021363
226,95.00000000,79.00021363
227,95.00000000,79.00021363
228,95.00000000,79.00021363
229,95.00000000,79.00021363
230,95.00000000,79.00021363
231,95.00000000,79.00021363
232,95.00000000,79.00021363
233,95.00000000,78.00042726
234,95.00000000,78.00042726
235,95.00000000,78.00042726
236,95.00000000,78.00042726
237,95.00000000,78.00042726
238,95.00000000,78.00042726
239,95.00000000,79.00021363
240,95.00000000,78.00042726
241,95.00000000,78.00042726
242,95.00000000,78.00042726
243,95.00000000,78.00042726
244,95.00000000,78.00042726
245,95.00000000,78.00042726
246,95.00000000,78.00042726
247,95.00000000,78.00042726
248,95.00000000,78.00042726
249,95.00000000,78.00042726
250,95.00000000,78.00042726
251,95.00000000,78.00042726
252,95.00000000,77.00064089
253,95.00000000,77.00064089
254,95.00000000,78.00042726
255,95.00000000,78.00042726
256,93.99990844,78.00042726
257,93.99990844,79.00021363
258,93.99990844,79.00021363
259,93.99990844,79.00021363
260,93.99990844,79.00021363
261,93.99990844,80.00000000
262,93.99990844,80.00000000
