'sample interval','SpO2','hr'
'1 sec','%','bpm'
0,96.00001526,57.00019837
1,96.00001526,57.00019837
2,96.00001526,58.00007630
3,96.00001526,58.00007630
4,96.00001526,58.00007630
5,96.00001526,58.00007630
6,96.00001526,58.00007630
7,96.00001526,57.00019837
8,96.00001526,57.00019837
9,96.00001526,57.00019837
10,96.00001526,58.00007630
11,96.00001526,58.00007630
12,96.00001526,58.00007630
13,96.00001526,59.00097659
14,96.00001526,59.00097659
15,96.00001526,59.00097659
16,96.00001526,59.00097659
17,96.00001526,60.00085452
18,96.00001526,60.00085452
19,96.00001526,60.00085452
20,96.00001526,60.00085452
21,96.00001526,61.00073244
22,96.00001526,61.00073244
23,96.00001526,61.00073244
24,96.00001526,61.00073244
25,96.00001526,61.00073244
26,96.00001526,61.00073244
27,96.00001526,60.00085452
28,96.00001526,59.00097659
29,96.00001526,59.00097659
30,96.00001526,59.00097659
31,96.00001526,59.00097659
32,96.00001526,59.00097659
33,96.00001526,59.00097659
34,96.00001526,59.00097659
35,96.00001526,59.00097659
36,96.00001526,60.00085452
37,96.00001526,60.00085452
38,96.00001526,60.00085452
39,96.00001526,60.00085452
40,96.00001526,61.00073244
41,96.00001526,61.00073244
42,96.00001526,61.00073244
43,96.00001526,61.00073244
44,96.00001526,61.00073244
45,96.00001526,60.00085452
46,96.00001526,60.00085452
47,96.00001526,60.00085452
48,96.00001526,60.00085452
49,96.00001526,60.00085452
50,96.00001526,60.00085452
51,96.00001526,59.00097659
52,96.00001526,59.00097659
53,96.00001526,59.00097659
54,96.00001526,59.00097659
55,96.00001526,59.00097659
56,96.00001526,60.00085452
57,96.00001526,60.00085452
58,96.00001526,59.00097659
59,96.00001526,59.00097659
60,96.00001526,59.00097659
61,95.00000000,59.00097659
62,95.00000000,58.00007630
63,95.00000000,58.00007630
64,96.00001526,58.00007630
65,96.00001526,58.00007630
66,96.00001526,58.00007630
67,96.00001526,58.00007630
68,96.00001526,58.00007630
69,96.00001526,58.00007630
70,96.00001526,58.00007630
71,96.00001526,58.00007630
72,96.00001526,58.00007630
73,96.99995422,58.00007630
74,96.00001526,58.00007630
75,96.00001526,58.00007630
76,96.00001526,58.00007630
77,96.00001526,58.00007630
78,96.00001526,58.00007630
79,96.00001526,58.00007630
80,96.00001526,58.00007630
81,96.00001526,58.00007630
82,96.00001526,58.00007630
83,96.00001526,58.00007630
84,96.00001526,58.00007630
85,96.00001526,58.00007630
86,96.00001526,58.00007630
87,96.00001526,58.00007630
88,96.00001526,58.00007630
89,96.00001526,58.00007630
90,96.00001526,58.00007630
91,96.00001526,59.00097659
92,96.00001526,59.00097659
93,96.00001526,59.00097659
94,96.00001526,59.00097659
95,96.00001526,58.00007630
96,96.99995422,58.00007630
97,96.99995422,58.00007630
98,96.00001526,58.00007630
99,96.00001526,59.00097659
100,96.00001526,59.00097659
101,96.00001526,59.00097659
102,96.00001526,59.00097659
103,96.00001526,59.00097659
104,96.00001526,59.00097659
105,96.00001526,59.00097659
106,96.00001526,59.00097659
107,96.00001526,59.00097659
108,95.00000000,59.00097659
109,95.00000000,60.00085452
110,95.00000000,60.00085452
111,95.00000000,60.00085452
112,95.00000000,59.00097659
113,96.00001526,59.00097659
114,96.00001526,59.00097659
115,96.00001526,58.00007630
116,96.00001526,59.00097659
117,96.00001526,59.00097659
118,96.00001526,59.00097659
119,96.00001526,60.00085452
120,96.00001526,60.00085452
121,96.00001526,60.00085452
122,96.00001526,60.00085452
123,96.00001526,61.00073244
124,96.00001526,61.00073244
125,96.00001526,61.00073244
126,96.00001526,61.00073244
127,96.00001526,61.00073244
128,96.00001526,61.00073244
129,96.00001526,61.00073244
130,96.00001526,61.00073244
131,96.00001526,61.00073244
132,96.00001526,60.00085452
133,96.00001526,60.00085452
134,96.00001526,60.00085452
135,96.00001526,60.00085452
136,96.00001526,59.00097659
137,96.00001526,59.00097659
138,96.00001526,60.00085452
139,96.00001526,60.00085452
140,96.00001526,59.00097659
141,96.00001526,59.00097659
142,96.00001526,60.00085452
143,96.00001526,59.00097659
144,96.00001526,59.00097659
145,96.00001526,59.00097659
146,96.00001526,59.00097659
147,96.00001526,59.00097659
148,96.00001526,58.00007630
149,96.00001526,59.00097659
150,96.00001526,59.00097659
151,96.00001526,58.00007630
152,96.00001526,58.00007630
153,96.00001526,58.00007630
154,96.00001526,58.00007630
155,96.00001526,58.00007630
156,96.00001526,59.00097659
157,96.00001526,60.00085452
158,96.00001526,60.00085452
159,96.00001526,60.00085452
160,96.00001526,60.00085452
161,96.00001526,61.00073244
162,96.00001526,61.00073244
163,96.00001526,60.00085452
164,96.00001526,60.00085452
165,96.00001526,61.00073244
166,96.00001526,61.00073244
167,96.00001526,61.00073244
168,96.00001526,61.00073244
169,96.00001526,61.00073244
170,96.00001526,61.00073244
171,96.00001526,60.00085452
172,96.00001526,60.00085452
173,96.00001526,60.00085452
174,96.00001526,60.00085452
175,96.00001526,60.00085452
176,96.00001526,60.00085452
177,96.00001526,60.00085452
178,96.00001526,60.00085452
179,96.00001526,60.00085452
180,96.00001526,60.00085452
181,96.00001526,60.00085452
182,96.00001526,60.00085452
183,96.00001526,60.00085452
184,96.00001526,60.00085452
185,96.00001526,59.00097659
186,96.00001526,59.00097659
187,96.00001526,59.00097659
188,96.00001526,59.00097659
189,96.00001526,59.00097659
190,96.00001526,58.00007630
191,96.00001526,58.00007630
192,96.00001526,58.00007630
193,96.00001526,58.00007630
194,96.00001526,57.00019837
195,96.00001526,57.00019837
196,96.00001526,57.00019837
197,96.00001526,57.00019837
198,96.00001526,57.00019837
199,96.00001526,57.00019837
200,96.00001526,57.00019837
201,96.00001526,57.00019837
202,96.00001526,58.00007630
203,96.00001526,58.00007630
204,96.00001526,58.00007630
205,96.00001526,58.00007630
206,96.00001526,58.00007630
207,96.00001526,58.00007630
208,96.00001526,58.00007630
209,96.00001526,59.00097659
210,96.00001526,59.00097659
211,95.00000000,59.00097659
212,95.00000000,59.00097659
213,95.00000000,60.00085452
214,95.00000000,59.00097659
215,95.00000000,59.00097659
216,95.00000000,59.00097659
217,95.00000000,59.00097659
218,95.00000000,59.00097659
219,96.00001526,59.00097659
220,96.00001526,59.00097659
221,96.00001526,59.00097659
222,96.00001526,58.00007630
223,96.00001526,58.00007630
224,96.00001526,58.00007630
225,96.00001526,58.00007630
226,96.00001526,58.00007630
227,96.00001526,59.00097659
228,96.00001526,60.00085452
229,96.00001526,60.00085452
230,96.00001526,61.00073244
231,96.00001526,62.00061037
232,96.00001526,62.00061037
233,96.00001526,61.00073244
234,96.00001526,60.00085452
235,96.00001526,59.00097659
236,96.00001526,58.00007630
237,96.00001526,57.00019837
238,96.00001526,57.00019837
239,96.00001526,57.00019837
240,96.00001526,57.00019837
241,96.00001526,57.00019837
242,96.00001526,57.00019837
243,96.00001526,57.00019837
244,96.00001526,58.00007630
245,96.00001526,58.00007630
246,96.00001526,58.00007630
247,96.00001526,59.00097659
248,96.00001526,59.00097659
249,96.00001526,59.00097659
250,96.00001526,60.00085452
251,96.00001526,61.00073244
252,96.00001526,61.00073244
253,96.00001526,61.00073244
254,96.00001526,61.00073244
255,96.00001526,61.00073244
256,96.00001526,61.00073244
257,96.00001526,62.00061037
258,96.99995422,62.00061037
259,96.99995422,61.00073244
260,96.99995422,62.00061037
261,96.99995422,62.00061037
262,96.99995422,62.00061037
263,96.99995422,62.00061037
264,96.99995422,62.00061037
265,96.99995422,62.00061037
266,96.00001526,62.00061037
267,96.00001526,62.00061037
268,96.00001526,63.00048830
269,96.00001526,63.00048830
270,96.99995422,63.00048830
271,96.00001526,63.00048830
272,96.00001526,64.00036622
273,96.00001526,65.00024415
274,96.00001526,64.00036622
275,96.00001526,64.00036622
276,96.00001526,63.00048830
277,96.00001526,63.00048830
278,96.00001526,62.00061037
279,96.00001526,63.00048830
280,96.00001526,63.00048830
281,96.00001526,63.00048830
282,96.00001526,63.00048830
283,96.00001526,63.00048830
284,96.00001526,63.00048830
285,96.99995422,63.00048830
286,96.99995422,63.00048830
287,96.99995422,66.00012207
288,96.99995422,66.00012207
289,96.00001526,66.00012207
290,96.00001526,65.00024415
291,96.00001526,63.00048830
292,96.00001526,62.00061037
293,96.00001526,61.00073244
294,96.00001526,60.00085452
295,96.00001526,60.00085452
296,96.00001526,63.00048830
297,96.00001526,63.00048830
298,96.00001526,62.00061037
299,96.00001526,64.00036622
300,96.00001526,62.00061037
301,96.00001526,58.00007630
302,96.00001526,58.00007630
303,96.00001526,59.00097659
304,96.00001526,59.00097659
305,96.00001526,59.00097659
306,96.00001526,59.00097659
307,96.00001526,59.00097659
308,96.00001526,59.00097659
309,96.00001526,59.00097659
310,96.00001526,59.00097659
311,96.99995422,61.00073244
312,96.99995422,68.00090030
313,96.99995422,77.00082400
314,96.99995422,83.00009156
315,96.99995422,83.00009156
316,96.99995422,87.99948119
317,96.99995422,89.99923704
318,96.99995422,89.99923704
319,96.99995422,89.99923704
320,96.99995422,89.99923704
321,96.99995422,90.99911496
322,96.99995422,90.99911496
323,96.00001526,86.99960326
324,96.00001526,81.00033570
325,96.00001526,81.00033570
326,96.00001526,75.00004578
327,95.00000000,69.00077822
328,95.00000000,65.00024415
329,95.00000000,62.00061037
330,95.00000000,60.00085452
331,94.00006104,59.00097659
332,94.00006104,59.00097659
333,94.00006104,59.00097659
334,94.00006104,60.00085452
335,94.00006104,61.00073244
336,94.00006104,63.00048830
337,94.00006104,63.00048830
338,94.00006104,63.00048830
339,94.00006104,64.00036622
340,94.00006104,65.00024415
341,94.00006104,66.00012207
