'sample interval','ax','ay','az','temp','EDA'
'0.125 sec','NU','NU','NU','degC','NU'
0,1.14996857,-0.49006104,-0.11002396,27.40005188,0.44504495
1,1.10997711,-0.38003082,-0.24004074,27.40005188,0.44800848
2,1.08998138,-0.49006104,-0.23002319,27.20006714,0.44800848
3,1.13997070,-0.48005829,-0.25001602,27.40005188,0.44504495
4,1.07998352,-0.48005829,-0.23002319,27.40005188,0.44800848
5,1.04998993,-0.48005829,-0.22000565,27.40005188,0.44800848
6,1.07998352,-0.47005554,-0.22000565,27.40005188,0.44704212
7,1.07998352,-0.47005554,-0.21003037,27.20006714,0.44601132
8,1.08998138,-0.47005554,-0.21003037,27.40005188,0.44504495
9,1.08998138,-0.48005829,-0.21003037,27.40005188,0.44800848
10,1.08998138,-0.47005554,-0.21003037,27.40005188,0.44201700
11,1.08998138,-0.48005829,-0.21003037,27.40005188,0.44601132
12,1.07998352,-0.47005554,-0.21003037,27.40005188,0.44504495
13,1.07998352,-0.48005829,-0.21003037,27.40005188,0.44201700
14,1.07998352,-0.47005554,-0.21003037,27.40005188,0.44201700
15,1.07998352,-0.48005829,-0.21003037,27.40005188,0.44105063
16,1.08998138,-0.47005554,-0.21003037,27.40005188,0.44201700
17,1.07998352,-0.48005829,-0.21003037,27.40005188,0.44201700
18,1.07998352,-0.48005829,-0.21003037,27.40005188,0.44201700
19,1.07998352,-0.48005829,-0.21003037,27.40005188,0.44201700
20,1.07998352,-0.48005829,-0.21003037,27.40005188,0.44201700
21,1.07998352,-0.48005829,-0.21003037,27.40005188,0.44201700
22,1.08998138,-0.48005829,-0.22000565,27.40005188,0.44201700
23,1.08998138,-0.48005829,-0.22000565,27.40005188,0.44201700
24,1.07998352,-0.48005829,-0.21003037,27.40005188,0.44201700
25,1.07998352,-0.48005829,-0.22000565,27.40005188,0.44201700
26,1.07998352,-0.47005554,-0.22000565,27.40005188,0.44201700
27,1.07998352,-0.48005829,-0.21003037,27.40005188,0.44201700
28,1.07998352,-0.47005554,-0.21003037,27.40005188,0.44201700
29,1.07998352,-0.48005829,-0.21003037,27.40005188,0.44201700
30,1.07998352,-0.47005554,-0.21003037,27.40005188,0.44201700
31,1.07998352,-0.48005829,-0.21003037,27.40005188,0.44201700
32,1.07998352,-0.47005554,-0.21003037,27.40005188,0.44201700
33,1.07998352,-0.47005554,-0.21003037,27.40005188,0.44201700
34,1.07998352,-0.47005554,-0.21003037,27.40005188,0.44105063
35,1.08998138,-0.48005829,-0.21003037,27.40005188,0.44201700
36,1.07998352,-0.47005554,-0.21003037,27.40005188,0.44201700
37,1.07998352,-0.47005554,-0.21003037,27.40005188,0.44201700
